ED_ID_STR,ED_ENGLISH,COUNTY_ENGLISH,n_small_areas,n_deserts,mean_severity_index,mean_no_car_rate,mean_travel_time_min,deprivation_score,deprivation_category,pct_desert
268039,CARNA,DUBLIN CITY,10,1,0.17415753146569218,0.31044716384506044,27.57969024270354,-16.67,Disadvantaged,10.0
267109,PALMERSTON WEST,SOUTH DUBLIN,20,2,-0.15805420219244823,0.14833752730950678,26.456591372862523,-10.14,Disadvantaged,10.0
268159,WHITEHALL C,DUBLIN CITY,10,1,-0.019803085667884687,0.23630022194802228,25.580684772256728,4.98,Marginally Above Average,10.0
267118,RUSH,FINGAL,31,3,0.26203620028027713,0.08232824343110959,58.597657127102295,1.74,Marginally Above Average,9.67741935483871
267106,MALAHIDE WEST,FINGAL,21,2,0.02263983140962435,0.0673356017433853,38.29337423102575,9.0,Marginally Above Average,9.523809523809524
268157,WHITEHALL A,DUBLIN CITY,11,1,-0.2597626693241797,0.18862808227522904,23.358879172942032,6.92,Marginally Above Average,9.090909090909092
267103,LUCAN-St. HELENS,SOUTH DUBLIN,56,5,-0.004968171799779595,0.07670192055873915,35.803419751896016,8.53,Marginally Above Average,8.928571428571429
268006,ASHTOWN A,DUBLIN CITY,45,4,-0.11608697613569721,0.17664360372576696,25.933401519078078,9.6,Marginally Above Average,8.88888888888889
268070,GRACE PARK,DUBLIN CITY,23,2,-0.09114900527811612,0.17961994291231137,26.716728258039907,6.31,Marginally Above Average,8.695652173913043
268064,FINGLAS NORTH B,DUBLIN CITY,12,1,0.13997157937474622,0.3278045598918084,25.481497179951692,-15.75,Disadvantaged,8.333333333333334
267050,CLONDALKIN-MONASTERY,SOUTH DUBLIN,36,3,-0.014895452699959384,0.14751959732378184,30.201819533372813,-1.91,Marginally Below Average,8.333333333333334
267127,STILLORGAN-MERVILLE,DUN LAOGHAIRE/RATHDOWN,12,1,-0.27337934767898225,0.12788428868833573,24.698580294899074,11.53,Affluent,8.333333333333334
268012,BALLYGALL A,DUBLIN CITY,12,1,-0.04302848829340911,0.21991907550956413,25.43122722603611,-6.67,Marginally Below Average,8.333333333333334
267151,TEMPLEOGUE-LIMEKILN,SOUTH DUBLIN,13,1,-0.11023142509135199,0.12244948774619716,29.14964152191894,0.33,Marginally Above Average,7.6923076923076925
268011,BALLYGALL C,DUBLIN CITY,13,1,-0.043802117492738685,0.1572306062805771,28.563518761558523,0.84,Marginally Above Average,7.6923076923076925
267032,BLANCHARDSTOWN-MULHUDDART,FINGAL,13,1,-0.26545176301570944,0.16178907333675008,22.32751119000657,-4.36,Marginally Below Average,7.6923076923076925
267080,DUNDRUM-SANDYFORD,DUN LAOGHAIRE/RATHDOWN,27,2,-0.06141636967865146,0.12396824629136384,31.330717497346516,7.63,Marginally Above Average,7.407407407407407
267116,RATHFARNHAM-St. ENDA'S,SOUTH DUBLIN,15,1,0.05584652862362972,0.08567954549365225,36.64803112523226,5.52,Marginally Above Average,6.666666666666667
267150,TEMPLEOGUE-KIMMAGE MANOR,SOUTH DUBLIN,17,1,-0.06107449069761889,0.07420058733541486,34.130633717890255,11.3,Affluent,5.882352941176471
267119,SAGGART,SOUTH DUBLIN,17,1,0.1269136156289556,0.07822023767014734,42.030501232492995,2.91,Marginally Above Average,5.882352941176471
268110,PEMBROKE EAST A,DUBLIN CITY,18,1,0.05844836919745568,0.3679679187740764,21.96877190105446,0.03,Marginally Above Average,5.555555555555555
268030,CABRA EAST A,DUBLIN CITY,19,1,-0.1638619997008355,0.2813842655075612,19.00619494364205,9.18,Marginally Above Average,5.2631578947368425
267130,SUTTON,FINGAL,22,1,0.04202192448233861,0.09211112386584075,35.17175338661338,4.77,Marginally Above Average,4.545454545454546
267100,LUCAN-ESKER,SOUTH DUBLIN,94,4,-0.15320574286676858,0.05707036581305488,33.44299005969199,6.45,Marginally Above Average,4.25531914893617
267134,SWORDS-SEATOWN,FINGAL,24,1,-0.07443497090269317,0.07098817095041156,34.292563249475414,7.4,Marginally Above Average,4.166666666666667
267078,DUNDRUM-BALALLY,DUN LAOGHAIRE/RATHDOWN,27,1,-0.07729958947985743,0.21127919319603417,28.32423583545759,8.21,Marginally Above Average,3.7037037037037037
267104,LUSK,FINGAL,28,1,0.11528116118554603,0.05575249309176009,48.45555927951749,2.77,Marginally Above Average,3.5714285714285716
267158,THE WARD,FINGAL,34,1,-0.273312674643548,0.05887384947905299,30.56226138653014,5.53,Marginally Above Average,2.9411764705882355
267099,KINSALEY,FINGAL,36,1,-0.1680736003969865,0.07887029811224834,32.06673642857143,7.14,Marginally Above Average,2.7777777777777777
267092,GLENCULLEN,DUN LAOGHAIRE/RATHDOWN,69,1,-0.42236108904540826,0.09268311054207237,22.49797537081388,11.63,Affluent,1.4492753623188406
267028,BLANCHARDSTOWN-BLAKESTOWN,FINGAL,137,1,-0.3822774137527376,0.0708737277742871,25.96817258954773,3.06,Marginally Above Average,0.7299270072992701
267144,TALLAGHT-KINGSWOOD,SOUTH DUBLIN,15,0,-0.3951211259981053,0.12096397268291605,20.165158787878788,-5.2,Marginally Below Average,0.0
268160,WHITEHALL D,DUBLIN CITY,10,0,-0.09267153877385305,0.2285103704322069,23.859830649024634,1.79,Marginally Above Average,0.0
268161,WOOD QUAY A,DUBLIN CITY,12,0,0.05542021924482334,0.595076870421768,16.00814329598506,-7.74,Marginally Below Average,0.0
268115,PEMBROKE WEST A,DUBLIN CITY,17,0,-0.04350266294093766,0.33442868421720223,20.185406535997124,12.27,Affluent,0.0
268116,PEMBROKE WEST B,DUBLIN CITY,11,0,-0.1078045989739047,0.26673847826393243,22.592734608161244,15.33,Affluent,0.0
268117,PEMBROKE WEST C,DUBLIN CITY,22,0,-0.006989812866792164,0.32816085823657437,22.141264124911213,13.82,Affluent,0.0
267016,BALSCADDEN,FINGAL,2,0,0.0231932602517255,0.0074074074074074,86.72815444444441,2.51,Marginally Above Average,0.0
268153,USHERS F,DUBLIN CITY,11,0,0.037869560403056085,0.33770884887132097,22.541744784569605,1.93,Marginally Above Average,0.0
268158,WHITEHALL B,DUBLIN CITY,18,0,-0.026852979654441292,0.2068927978302206,26.56463452012263,3.03,Marginally Above Average,0.0
267145,TALLAGHT-MILLBROOK,SOUTH DUBLIN,12,0,-0.3387806198403031,0.1601157365310663,19.49245666666667,-11.09,Disadvantaged,0.0
268133,RATHMINES WEST B,DUBLIN CITY,18,0,0.07920557585600213,0.4164617266509603,22.05060212944173,12.58,Affluent,0.0
268138,ROTUNDA A,DUBLIN CITY,20,0,-0.0680115712545676,0.5208032695434934,9.935717090648073,0.74,Marginally Above Average,0.0
268143,SOUTH DOCK,DUBLIN CITY,30,0,0.06101299228583026,0.5124862184185097,18.254137375997054,11.48,Affluent,0.0
268142,SAINT KEVIN'S,DUBLIN CITY,23,0,0.033901745838408416,0.4799713614308034,18.5722306296976,8.54,Marginally Above Average,0.0
268141,ROYAL EXCHANGE B,DUBLIN CITY,7,0,-0.05267965895249695,0.4959566113556125,14.885656731474642,-4.34,Marginally Below Average,0.0
268140,ROYAL EXCHANGE A,DUBLIN CITY,16,0,-0.028192245229395063,0.5137312492254837,13.286833955467586,5.86,Marginally Above Average,0.0
268139,ROTUNDA B,DUBLIN CITY,9,0,-0.31795010601344337,0.26607919193075397,9.055559291465377,3.5,Marginally Above Average,0.0
268015,BALLYMUN A,DUBLIN CITY,19,0,-0.21262580934675296,0.21186403723869002,21.107489501531607,-7.27,Marginally Below Average,0.0
268016,BALLYMUN B,DUBLIN CITY,15,0,0.08916632832588983,0.3766674579450458,23.043251987231862,-21.58,Very Disadvantaged,0.0
268018,BALLYMUN D,DUBLIN CITY,8,0,0.04422959805115712,0.2865077746860341,24.68594841779515,-20.49,Very Disadvantaged,0.0
267147,TALLAGHT-SPRINGFIELD,SOUTH DUBLIN,29,0,-0.2592332031304688,0.23432209590024206,16.975687545685204,-5.34,Marginally Below Average,0.0
267149,TEMPLEOGUE-CYPRESS,SOUTH DUBLIN,9,0,-0.2758492353498443,0.050134018448106055,30.337074320987654,7.85,Marginally Above Average,0.0
267159,TIBRADDEN,DUN LAOGHAIRE/RATHDOWN,1,0,0.0139058059277304,0.0069930069930069,98.48885333333332,2.96,Marginally Above Average,0.0
267153,TEMPLEOGUE-OSPREY,SOUTH DUBLIN,8,0,-0.2943057247259439,0.05281435551020805,29.517084682539682,2.97,Marginally Above Average,0.0
267152,TEMPLEOGUE-ORWELL,SOUTH DUBLIN,8,0,-0.3233861144945189,0.04037162734352121,30.065428920890934,5.34,Marginally Above Average,0.0
