SA_PUB2022,need_percentile,no_car_rate,employment_quadrant,ED_ENGLISH,COUNTY_ENGLISH,walk_node_id,nearest_hospital_min,nearest_school_min,nearest_university_min,hospital_access_percentile,hospital_severity,hospital_quadrant,school_access_percentile,school_severity,school_quadrant,university_access_percentile,university_severity,university_quadrant,is_employment_desert,is_hospital_desert,is_school_desert,is_university_desert,n_desert_categories
267084024,0.1004872107186358,0.0310077519379844,"Well-served, low-need",FIRHOUSE VILLAGE,SOUTH DUBLIN,10731097142,31.25261777777778,3.1975066666666674,25.70759999999999,0.14981729598051152,-0.049330085261875725,Low-priority gap,0.9252943564758425,-0.8248071457572067,"Well-served, low-need",0.25010150223304917,-0.14961429151441336,Low-priority gap,False,False,False,False,0
267017009,0.7722289890377588,0.3035714285714285,Transit Desert,BLACKROCK-MONKSTOWN,DUN LAOGHAIRE/RATHDOWN,107805928,14.90489647058824,7.475653333333333,12.275016470588238,0.7212748680470971,0.050954120990661766,"Well-served, high-need",0.5889159561510353,0.18331303288672351,"Well-served, high-need",0.7137637028014616,0.05846528623629721,"Well-served, high-need",True,False,False,False,1
267140034,0.6918392204628502,0.256,Transit Desert,TALLAGHT-JOBSTOWN,SOUTH DUBLIN,9503726806,31.1771671794872,7.03092,24.5556071794872,0.15083231831100286,0.5410069021518473,Transit Desert,0.6268777913114089,0.06496142915144132,"Well-served, high-need",0.2831912302070646,0.4086479902557856,Transit Desert,True,True,False,True,3
267058002,0.1714372716199756,0.0485436893203883,Low-priority gap,CLONSKEAGH-ROEBUCK,DUN LAOGHAIRE/RATHDOWN,146640948,24.707658181818186,7.3529866666666654,13.144133333333334,0.30755176613885504,-0.13611449451887944,Low-priority gap,0.6025172553796183,-0.43107998375964274,"Well-served, low-need",0.6772228989037758,-0.5057856272838003,"Well-served, low-need",False,False,False,False,0
268099006,0.920219244823386,0.4680851063829787,"Well-served, high-need",MERCHANTS QUAY B,DUBLIN CITY,4877134824,13.392571428571433,4.931519999999998,8.262373333333334,0.7768980917580187,0.1433211530653673,"Well-served, high-need",0.8105968331303288,0.1096224116930572,"Well-served, high-need",0.8550548112058465,0.06516443361753954,"Well-served, high-need",False,False,False,False,0
267004006,0.0517661388550548,0.017391304347826,Low-priority gap,BALDOYLE,FINGAL,1487131025,33.38926666666665,7.44092,23.33873333333334,0.12058465286236297,-0.06881851400730818,Low-priority gap,0.5933820544051969,-0.5416159155501421,"Well-served, low-need",0.3223710921640276,-0.2706049533089728,Low-priority gap,False,False,False,False,0
268017003,0.6092164027608608,0.2077922077922078,Transit Desert,BALLYMUN C,DUBLIN CITY,2761848603,21.77658666666667,10.99928,15.608226666666663,0.4165651644336176,0.19265123832724318,Transit Desert,0.30024360535931793,0.3089727974015428,Transit Desert,0.5771416971173366,0.032074705643524104,"Well-served, high-need",True,True,True,False,3
268120004,0.8719041818920016,0.3854166666666667,Transit Desert,PRIORSWOOD D,DUBLIN CITY,4469377980,21.549199999999995,4.149906666666666,9.236999999999998,0.42671538773853024,0.44518879415347135,Transit Desert,0.8714981729598051,0.0004060089321964444,"Well-served, high-need",0.8237921234267154,0.04811205846528621,"Well-served, high-need",True,True,False,False,2
268043009,0.519995939910678,0.1649484536082474,"Well-served, high-need",CLONTARF EAST C,DUBLIN CITY,2398342322,4.382413333333333,12.264724057971016,11.573213333333335,0.9845716605765327,-0.4645757206658546,"Well-served, high-need",0.2263499796995534,0.29364596021112466,Transit Desert,0.7399512789281364,-0.21995533901745834,"Well-served, high-need",False,False,True,False,1
268076001,0.5284206252537555,0.1685393258426966,Transit Desert,HARMONSTOWN A,DUBLIN CITY,5564939242,17.8096318128655,2.55364,11.845333333333333,0.5952090946000812,-0.06678846934632565,"Well-served, high-need",0.9510759236703208,-0.42265529841656524,"Well-served, high-need",0.7304100690215185,-0.20198944376776296,"Well-served, high-need",True,False,False,False,1
268065008,0.5735891189606172,0.1896551724137931,"Well-served, high-need",FINGLAS NORTH C,DUBLIN CITY,4697245423,19.45716463768116,11.956360000000002,12.90478181818182,0.5200974421437272,0.05349167681688993,"Well-served, high-need",0.24116930572472595,0.3324198132358912,Transit Desert,0.6861550954120991,-0.11256597645148192,"Well-served, high-need",False,False,True,False,1
267116002,0.3582013804303695,0.1,Low-priority gap,RATHFARNHAM-St. ENDA'S,SOUTH DUBLIN,7773666854,20.25308888888889,9.513853333333335,23.54408888888889,0.4823386114494519,-0.12413723101908242,Low-priority gap,0.4070239545269996,-0.0488225740966301,Low-priority gap,0.3144539179861957,0.04374746244417377,Low-priority gap,False,False,False,False,0
268108015/02,0.9466098254161592,0.5285714285714286,"Well-served, high-need",NORTH DOCK B,DUBLIN CITY,717533779,14.62583777777778,5.899000000000001,1.0319733333333334,0.7330491270807957,0.2135606983353635,"Well-served, high-need",0.7287860332927325,0.21782379212342673,"Well-served, high-need",0.9961429151441332,-0.04953308972797399,"Well-served, high-need",False,False,False,False,0
267049016,0.280349167681689,0.075,Low-priority gap,CLONDALKIN-DUNAWLEY,SOUTH DUBLIN,8931113152,28.22581636363636,8.547466666666667,18.501869696969692,0.20584652862362973,0.07450263905805926,Low-priority gap,0.48984977669508734,-0.20950060901339834,Low-priority gap,0.47300040600893223,-0.19265123832724323,Low-priority gap,False,False,False,False,0
268046006,0.1947827852212748,0.054054054054054,"Well-served, low-need",CLONTARF WEST A,DUBLIN CITY,1432597139,14.684418479532162,2.747826666666666,14.295005714285718,0.7298010556232237,-0.5350182704019489,"Well-served, low-need",0.9451887941534713,-0.7504060089321966,"Well-served, low-need",0.6307348761672757,-0.43595209094600096,"Well-served, low-need",False,False,False,False,0
268092006,0.6553999187982136,0.2323232323232323,Transit Desert,KIMMAGE C,DUBLIN CITY,2380357255,20.679346666666667,8.703586666666666,10.217106666666666,0.4622411693057247,0.1931587494924889,Transit Desert,0.47442143727162,0.18097848152659357,Transit Desert,0.7882663418595209,-0.13286642306130736,"Well-served, high-need",True,True,True,False,3
268005010,0.843483556638246,0.3564356435643564,"Well-served, high-need",ARRAN QUAY E,DUBLIN CITY,2399638693,13.010933333333336,2.495013333333333,11.862040000000002,0.7949654892407633,0.04851806739748277,"Well-served, high-need",0.952090946000812,-0.10860738936256598,"Well-served, high-need",0.7298010556232237,0.11368250101502231,"Well-served, high-need",False,False,False,False,0
268043011,0.5209094600081202,0.1654135338345864,"Well-served, high-need",CLONTARF EAST C,DUBLIN CITY,2418853487,18.23909333333334,7.269239999999999,20.83216000000001,0.5753146569224523,-0.0544051969143321,"Well-served, high-need",0.6102314250913521,-0.08932196508323187,"Well-served, high-need",0.39321965083231836,0.12768980917580186,Transit Desert,False,False,False,True,1
268143023,0.9453917986195696,0.5241935483870968,"Well-served, high-need",SOUTH DOCK,DUBLIN CITY,13188793030,15.316743333333331,14.12653,7.33028,0.7048315062931385,0.24056029232643106,"Well-served, high-need",0.13905805927730408,0.8063337393422655,Transit Desert,0.8832724319935039,0.06211936662606565,"Well-served, high-need",False,False,True,False,1
267147022,0.5717620787657328,0.1888888888888888,"Well-served, high-need",TALLAGHT-SPRINGFIELD,SOUTH DUBLIN,6231340256,11.913839999999997,5.338933333333334,13.173759999999996,0.8414535119772635,-0.26969143321153066,"Well-served, high-need",0.7766950872919204,-0.20493300852618757,"Well-served, high-need",0.6760048721071863,-0.10424279334145348,"Well-served, high-need",False,False,False,False,0
267028119,0.5459805115712546,0.1769230769230769,"Well-served, high-need",BLANCHARDSTOWN-BLAKESTOWN,FINGAL,16344967,16.74124183908046,8.195575172413792,20.206188505747125,0.64535119772635,-0.09937068615509537,"Well-served, high-need",0.5215184734064149,0.024462038164839717,"Well-served, high-need",0.415347137637028,0.13063337393422658,Transit Desert,False,False,False,True,1
268024006,0.318717011774259,0.0865384615384615,"Well-served, low-need",BEAUMONT D,DUBLIN CITY,26389490,12.474053333333336,7.405266666666667,13.848013333333336,0.8177019894437678,-0.49898497766950883,"Well-served, low-need",0.596630125862769,-0.27791311408851,"Well-served, low-need",0.6477872513195291,-0.3290702395452701,"Well-served, low-need",False,False,False,False,0
268041012,0.943970767356882,0.5205479452054794,"Well-served, high-need",CLONTARF EAST A,DUBLIN CITY,6770120981,15.877928695652178,4.246519999999999,12.687875362318842,0.6825010150223305,0.2614697523345515,"Well-served, high-need",0.8662200568412505,0.07775071051563154,"Well-served, high-need",0.6969143321153065,0.2470564352415755,"Well-served, high-need",False,False,False,False,0
267077001/02,0.9063134388956556,0.4395604395604395,Transit Desert,DUN LAOGHAIRE-WEST CENTRAL,DUN LAOGHAIRE/RATHDOWN,727301442,3.838733333333333,3.67764,5.246746666666667,0.9890377588306942,-0.08272431993503859,"Well-served, high-need",0.900933820544052,0.00537961835160361,"Well-served, high-need",0.9330085261875761,-0.026695087291920494,"Well-served, high-need",True,False,False,False,1
267100026,0.0691230207064555,0.0227272727272727,Low-priority gap,LUCAN-ESKER,SOUTH DUBLIN,10245324684,37.360710000000005,20.864386666666675,38.32800444444444,0.0816077953714982,-0.012484774665042705,Low-priority gap,0.02598457166057655,0.04313844904587895,Low-priority gap,0.060495330897279764,0.008627689809175734,Low-priority gap,False,False,False,False,0
267092025,0.1947827852212748,0.054054054054054,"Well-served, low-need",GLENCULLEN,DUN LAOGHAIRE/RATHDOWN,12481115267,29.058266666666672,13.117813333333334,30.904893333333337,0.18838814453917985,0.006394640682094943,Low-priority gap,0.18351603735282174,0.011266747868453053,Low-priority gap,0.13235891189606175,0.06242387332521304,Low-priority gap,False,False,False,False,0
267100017,0.0538976857490864,0.0181818181818181,Low-priority gap,LUCAN-ESKER,SOUTH DUBLIN,316825463,27.22993777777777,1.64428,24.183097777777768,0.22777101096224117,-0.17387332521315477,Low-priority gap,0.9715793747462445,-0.9176816889971581,"Well-served, low-need",0.29476248477466505,-0.24086479902557864,Low-priority gap,False,False,False,False,0
267100055,0.1728583028826634,0.048780487804878,Low-priority gap,LUCAN-ESKER,SOUTH DUBLIN,8783874695,25.94070666666666,8.066413333333333,30.54204,0.2608607389362566,-0.0880024360535932,Low-priority gap,0.5324807145757207,-0.35962241169305725,"Well-served, low-need",0.13723101908241986,0.03562728380024355,Low-priority gap,False,False,False,False,0
267074003,0.5526796589524969,0.1797752808988764,Transit Desert,DUN LAOGHAIRE-SALLYNOGGIN WEST,DUN LAOGHAIRE/RATHDOWN,701760590,13.582466666666669,6.731026666666667,9.875280000000002,0.7697929354445798,-0.2171132764920829,"Well-served, high-need",0.6569224522939505,-0.10424279334145359,"Well-served, high-need",0.8016646366220057,-0.24898497766950878,"Well-served, high-need",True,False,False,False,1
268042027,0.0075111652456354,0.0,Low-priority gap,CLONTARF EAST B,DUBLIN CITY,2416575586,11.596906666666664,11.612013333333334,18.787706666666672,0.8487616727568006,-0.8412505075111651,"Well-served, low-need",0.2641088103938287,-0.25659764514819333,Low-priority gap,0.46163215590743,-0.4541209906617946,Low-priority gap,False,False,False,False,0
268149004,0.924888347543646,0.4769230769230769,"Well-served, high-need",USHERS B,DUBLIN CITY,4397272916,13.029124678362574,8.276226666666666,7.2103199999999985,0.793950466910272,0.13093788063337397,"Well-served, high-need",0.5146163215590742,0.4102720259845718,"Well-served, high-need",0.8850994721883881,0.03978887535525788,"Well-served, high-need",False,False,False,False,0
267103028,0.2778116118554608,0.074074074074074,Low-priority gap,LUCAN-St. HELENS,SOUTH DUBLIN,2872203628,28.413946666666664,10.068386666666669,33.01528,0.20259845716605762,0.0752131546894032,Low-priority gap,0.3672350791717418,-0.08942346731628098,Low-priority gap,0.10008120178643931,0.17773041006902152,Low-priority gap,False,False,False,False,0
267020001,0.079882257409663,0.0253164556962025,Low-priority gap,BLACKROCK-CARYSFORT,DUN LAOGHAIRE/RATHDOWN,9405408372,25.504911372549024,8.013386666666667,17.663146666666666,0.27466504263093783,-0.19478278522127485,Low-priority gap,0.5369468128298822,-0.45706455542021923,"Well-served, low-need",0.5028420625253756,-0.4229598051157126,"Well-served, low-need",False,False,False,False,0
267061005,0.2322371092164027,0.0632911392405063,Low-priority gap,DALKEY UPPER,DUN LAOGHAIRE/RATHDOWN,8018544659,27.1178065248227,14.100613333333335,30.40763319148936,0.22919204222492895,0.0030450669914737494,Low-priority gap,0.14027608607389364,0.09196102314250906,Low-priority gap,0.1408850994721884,0.09135200974421429,Low-priority gap,False,False,False,False,0
267095022,0.6933617539585871,0.2568807339449541,Transit Desert,HOWTH,FINGAL,6644901613,15.096799999999996,12.878826666666662,23.21966666666667,0.71396670726756,-0.02060495330897283,"Well-served, high-need",0.1952902963865205,0.4980714575720666,Transit Desert,0.3258221680876979,0.3675395858708892,Transit Desert,True,False,True,True,3
267028080/02,0.0075111652456354,0.0,Low-priority gap,BLANCHARDSTOWN-BLAKESTOWN,FINGAL,12914098738,21.76295111111112,13.767360000000007,28.240259459459462,0.4175801867641088,-0.4100690215184734,Low-priority gap,0.15326837190418185,-0.14575720665854647,Low-priority gap,0.1855460820138043,-0.1780349167681689,Low-priority gap,False,False,False,False,0
267150006,0.3216605765326837,0.0879120879120879,Low-priority gap,TEMPLEOGUE-KIMMAGE MANOR,SOUTH DUBLIN,2585187671,17.856648682170544,10.834386666666669,12.580520000000002,0.5927730410069021,-0.2711124644742184,"Well-served, low-need",0.31222086885911493,0.009439707673568776,Low-priority gap,0.7013804303694682,-0.37971985383678447,"Well-served, low-need",False,False,False,False,0
268138008,0.8369874137231019,0.35,"Well-served, high-need",ROTUNDA A,DUBLIN CITY,6977182262,3.0938,5.759173333333336,4.653453333333333,0.9924888347543646,-0.15550142103126263,"Well-served, high-need",0.741169305724726,0.09581810799837598,"Well-served, high-need",0.9451887941534713,-0.10820138043036942,"Well-served, high-need",False,False,False,False,0
267002032,0.4355460820138043,0.1276595744680851,Low-priority gap,BALBRIGGAN RURAL,FINGAL,247797250,50.906200000000005,11.794626666666666,44.30518666666666,0.03735282176207877,0.3981932602517255,Low-priority gap,0.2519285424279334,0.1836175395858709,Low-priority gap,0.0391798619569631,0.3963662200568412,Low-priority gap,False,False,False,False,0
268106003,0.9980714575720666,0.7872340425531915,"Well-served, high-need",NORTH CITY,DUBLIN CITY,9071686844,10.517586666666665,6.316293333333333,5.378733333333332,0.8826634185952091,0.11540803897685747,"Well-served, high-need",0.6904181892001624,0.3076532683719042,"Well-served, high-need",0.9299634591961023,0.06810799837596426,"Well-served, high-need",False,False,False,False,0
268134012,0.8656110434429557,0.3793103448275862,"Well-served, high-need",RATHMINES WEST C,DUBLIN CITY,8880970826,16.368573679653675,6.973693333333333,8.720200000000002,0.6609825416159156,0.20462850182704007,"Well-served, high-need",0.6331709297604547,0.23244011368250095,"Well-served, high-need",0.8412505075111653,0.02436053593179044,"Well-served, high-need",False,False,False,False,0
268155006,0.6253552578156719,0.2150537634408602,Transit Desert,WALKINSTOWN B,DUBLIN CITY,2670213055,9.661288484848484,9.971973333333333,14.63752848484848,0.9068209500609014,-0.28146569224522944,"Well-served, high-need",0.3741372310190825,0.25121802679658944,Transit Desert,0.6155095412099066,0.009845716605765276,"Well-served, high-need",True,False,True,False,2
267131025,0.0903369874137231,0.02803738317757,Low-priority gap,SWORDS-GLASMORE,FINGAL,2107718538,41.08646117647059,2.5276533333333333,33.65763450980392,0.06435241575314654,0.025984571660576564,Low-priority gap,0.9514819326025172,-0.8611449451887941,"Well-served, low-need",0.09399106780349165,-0.003654080389768541,Low-priority gap,False,False,False,False,0
267029023,0.7117336581404791,0.2678571428571428,"Well-served, high-need",BLANCHARDSTOWN-COOLMINE,FINGAL,12883272046,16.70845563218391,4.54792,20.17340229885057,0.6471782379212343,0.06455542021924476,"Well-served, high-need",0.8430775477060495,-0.13134388956557042,"Well-served, high-need",0.4165651644336176,0.2951684937068615,Transit Desert,False,False,False,True,1
267002009,0.5754161591555014,0.1911764705882352,Transit Desert,BALBRIGGAN RURAL,FINGAL,2455293095,59.793968888888905,3.159373333333333,53.19295555555557,0.013398294762484775,0.5620178643930166,Transit Desert,0.9277304100690216,-0.3523142509135202,"Well-served, high-need",0.014819326025172552,0.5605968331303288,Transit Desert,True,True,False,True,3
267028051,0.1168290702395452,0.0353982300884955,"Well-served, low-need",BLANCHARDSTOWN-BLAKESTOWN,FINGAL,12782110220,11.91845333333334,11.146853333333338,29.83089945945945,0.841047503045067,-0.7242184328055219,"Well-served, low-need",0.29171741778319127,-0.17488834754364607,Low-priority gap,0.15184734064149408,-0.03501827040194888,Low-priority gap,False,False,False,False,0
267051009,0.6847340641494113,0.2523364485981308,Transit Desert,CLONDALKIN-MOORFIELD,SOUTH DUBLIN,8703317171,18.904925528455287,7.986146666666667,23.528738861788625,0.5475030450669915,0.13723101908241975,"Well-served, high-need",0.5408038976857491,0.1439301664636622,"Well-served, high-need",0.3158749492488835,0.3688591149005278,Transit Desert,True,False,False,True,2
268001007,0.8894640682095006,0.4117647058823529,"Well-served, high-need",ARRAN QUAY A,DUBLIN CITY,13904119100,10.126899411764706,8.947395555555556,9.277179411764708,0.8964677222898904,-0.007003654080389721,"Well-served, high-need",0.4543239951278928,0.43514007308160785,Transit Desert,0.8225740966301258,0.06688997157937482,"Well-served, high-need",False,False,True,False,1
267158020,0.2374137231019082,0.0648148148148148,"Well-served, low-need",THE WARD,FINGAL,304699521,26.61076952380952,11.56892,24.16802285714285,0.24218432805521717,-0.004770604953308971,Low-priority gap,0.26532683719041816,-0.027913114088509966,Low-priority gap,0.2951684937068616,-0.057754770604953404,Low-priority gap,False,False,False,False,0
268048012,0.3723101908241981,0.1055900621118012,"Well-served, low-need",CLONTARF WEST C,DUBLIN CITY,9688825058,12.91015019607843,12.572736862745096,11.344603529411762,0.7971985383678442,-0.42488834754364607,"Well-served, low-need",0.2103126268777913,0.1619975639464068,Low-priority gap,0.7488834754364596,-0.3765732846122615,"Well-served, low-need",False,False,False,False,0
268092008/02,0.6134794965489241,0.2109375,Transit Desert,KIMMAGE C,DUBLIN CITY,122814281,19.81594380952381,8.477306666666665,17.460837142857144,0.503248071457572,0.11023142509135209,"Well-served, high-need",0.49715793747462445,0.11632155907429964,Transit Desert,0.5081201786439302,0.10535931790499387,"Well-served, high-need",True,False,True,False,2
267133031,0.2286845310596833,0.0625,Low-priority gap,SWORDS-LISSENHALL,FINGAL,254609379,66.42736,43.98013428571428,58.954467619047634,0.007511165245635443,0.22117336581404787,Low-priority gap,0.002842062525375555,0.22584246853430776,Low-priority gap,0.009338205440519665,0.21934632561916365,Low-priority gap,False,False,False,False,0
268059008,0.857084855866829,0.3698630136986301,"Well-served, high-need",DRUMCONDRA SOUTH B,DUBLIN CITY,8954898931,16.89261269076305,9.372173333333333,10.30078666666667,0.6352009744214373,0.22188388144539173,"Well-served, high-need",0.41798619569630535,0.4390986601705237,Transit Desert,0.7858302882663418,0.0712545676004872,"Well-served, high-need",False,False,True,False,1
267103001/12,0.1947827852212748,0.054054054054054,Low-priority gap,LUCAN-St. HELENS,SOUTH DUBLIN,9158271540,24.95924444444444,13.144631111111112,29.560577777777773,0.2969955339017458,-0.10221274868047103,Low-priority gap,0.1808769792935444,0.013905805927730386,Low-priority gap,0.1591555014210313,0.03562728380024349,Low-priority gap,False,False,False,False,0
268042010,0.2700974421437271,0.0721649484536082,Low-priority gap,CLONTARF EAST B,DUBLIN CITY,241786529,11.755146666666668,9.44068,18.955504761904763,0.845107592367032,-0.5750101502233049,"Well-served, low-need",0.41392610637434024,-0.14382866423061313,Low-priority gap,0.45574502639058057,-0.18564758424685346,Low-priority gap,False,False,False,False,0
267084012,0.0720665854648802,0.0235294117647058,"Well-served, low-need",FIRHOUSE VILLAGE,SOUTH DUBLIN,4867374075,33.06407333333333,7.627066666666666,28.19384,0.12505075111652453,-0.05298416565164432,Low-priority gap,0.575111652456354,-0.5030450669914738,"Well-served, low-need",0.18737312220868863,-0.11530653674380842,Low-priority gap,False,False,False,False,0
267140020,0.0075111652456354,0.0,"Well-served, low-need",TALLAGHT-JOBSTOWN,SOUTH DUBLIN,9919526575,29.923133333333336,16.840333333333334,23.301573333333337,0.17295980511571252,-0.16544863987007713,Low-priority gap,0.06597645148193265,-0.05846528623629725,Low-priority gap,0.32338611449451893,-0.31587494924888354,Low-priority gap,False,False,False,False,0
267133008,0.0500406008932196,0.0166666666666666,Low-priority gap,SWORDS-LISSENHALL,FINGAL,9113671823,42.8769612121212,9.350506666666668,34.974001212121216,0.05765326837190421,-0.007612667478684609,Low-priority gap,0.4200162403572879,-0.3699756394640683,Low-priority gap,0.08201380430369465,-0.03197320341047505,Low-priority gap,False,False,False,False,0
268017018,0.8201380430369468,0.3366336633663366,"Well-served, high-need",BALLYMUN C,DUBLIN CITY,1529891714,16.539858775510204,3.0175466666666666,7.823853333333331,0.6544863987007714,0.1656516443361754,"Well-served, high-need",0.9342265529841657,-0.11408850994721886,"Well-served, high-need",0.8676410881039383,-0.047503045066991434,"Well-served, high-need",False,False,False,False,0
267088001,0.0496345919610231,0.0165289256198347,Low-priority gap,FOXROCK-CARRICKMINES,DUN LAOGHAIRE/RATHDOWN,481234326,27.637319999999992,20.73644,27.043946666666667,0.22066585464880228,-0.17103126268777918,Low-priority gap,0.026999593991067772,0.02263499796995533,Low-priority gap,0.2143727161997564,-0.1647381242387333,Low-priority gap,False,False,False,False,0
268081010,0.7681688997157937,0.3,"Well-served, high-need",INNS QUAY B,DUBLIN CITY,10557761268,9.197030769230768,1.3480933333333334,1.2997333333333334,0.9198132358911896,-0.15164433617539586,"Well-served, high-need",0.9772634997969956,-0.20909460008120184,"Well-served, high-need",0.9943158749492489,-0.22614697523345517,"Well-served, high-need",False,False,False,False,0
267078003,0.5531871701177425,0.1804511278195488,Transit Desert,DUNDRUM-BALALLY,DUN LAOGHAIRE/RATHDOWN,635746416,39.88529384615387,33.65634666666666,43.17629384615387,0.06942752740560287,0.48375964271213967,Transit Desert,0.005887129516849332,0.5473000406008932,Transit Desert,0.04384896467722288,0.5093382054405197,Transit Desert,True,True,True,True,4
267003027,0.5241575314656922,0.1666666666666666,Transit Desert,BALBRIGGAN URBAN,FINGAL,479843962,48.35484,2.8158666666666665,41.753826666666654,0.04466098254161588,0.47949654892407634,Transit Desert,0.9425497360941941,-0.4183922046285019,"Well-served, high-need",0.04811205846528621,0.476045473000406,Transit Desert,True,True,False,True,3
267065014,0.3314047909053999,0.0909090909090909,Low-priority gap,DONABATE,FINGAL,12391442603,29.919706666666663,10.598413333333331,23.318693333333336,0.17316280958181085,0.15824198132358908,Low-priority gap,0.3304912708079578,0.0009135200974421109,Low-priority gap,0.3231831100284206,0.008221680876979331,Low-priority gap,False,False,False,False,0
267028028,0.4476248477466504,0.131578947368421,"Well-served, low-need",BLANCHARDSTOWN-BLAKESTOWN,FINGAL,12912646957,19.55492923076924,8.118355555555555,27.40027555555556,0.5150223304912709,-0.06739748274462048,"Well-served, low-need",0.5286236297198539,-0.08099878197320348,"Well-served, low-need",0.20544051969143318,0.24218432805521722,Low-priority gap,False,False,False,False,0
267040019,0.0417174177831912,0.0135135135135135,"Well-served, low-need",CASTLEKNOCK-KNOCKMAROON,FINGAL,12966582323,28.684570000000008,10.619413333333334,26.28383666666668,0.19630531871701173,-0.15458790093382052,Low-priority gap,0.3288672350791717,-0.2871498172959805,Low-priority gap,0.23589118960617128,-0.19417377182298007,Low-priority gap,False,False,False,False,0
267136006,0.5902354851806739,0.2,"Well-served, high-need",TALLAGHT-AVONBEG,SOUTH DUBLIN,4267160644,28.31187878787879,1.6054666666666668,22.60153212121212,0.20422249289484373,0.3860129922858302,Transit Desert,0.9727974015428339,-0.38256191636215997,"Well-served, high-need",0.34206252537555826,0.24817295980511567,Transit Desert,False,True,False,True,2
268117002,0.9051969143321154,0.4369747899159664,"Well-served, high-need",PEMBROKE WEST C,DUBLIN CITY,13013917406,8.505533333333334,5.00708,9.498506666666668,0.9342265529841657,-0.029029638652050327,"Well-served, high-need",0.8049127080795777,0.10028420625253764,"Well-served, high-need",0.8164839626471783,0.08871295168493709,"Well-served, high-need",False,False,False,False,0
268136007,0.6092164027608608,0.2077922077922078,Transit Desert,RATHMINES WEST E,DUBLIN CITY,8663486950,9.906226666666669,4.094693333333334,16.90881966101695,0.9013398294762485,-0.2921234267153877,"Well-served, high-need",0.8745432399512789,-0.26532683719041816,"Well-served, high-need",0.5302476654486399,0.07896873731222087,"Well-served, high-need",True,False,False,False,1
267147003,0.8340438489646772,0.348314606741573,"Well-served, high-need",TALLAGHT-SPRINGFIELD,SOUTH DUBLIN,5285265432,8.27322666666667,11.448110123456791,0.9308,0.9388956557044255,-0.10485180673974825,"Well-served, high-need",0.27141697117336583,0.5626268777913114,Transit Desert,0.9971579374746244,-0.16311408850994724,"Well-served, high-need",False,False,True,False,1
267065006/01,0.0291311408850994,0.010752688172043,Low-priority gap,DONABATE,FINGAL,10267111573,31.82769333333335,0.3548266666666667,39.575017777777774,0.1392610637434023,-0.1101299228583029,Low-priority gap,0.9922858302882663,-0.963154689403167,"Well-served, low-need",0.0560292326431181,-0.0268980917580187,Low-priority gap,False,False,False,False,0
267026007,0.2493909866017052,0.0672268907563025,Low-priority gap,BLACKROCK-WILLIAMSTOWN,DUN LAOGHAIRE/RATHDOWN,690542712,22.898863809523814,15.905333333333337,12.357,0.3735282176207877,-0.1241372310190825,Low-priority gap,0.08647990255785631,0.16291108404384888,Low-priority gap,0.7105156313438896,-0.4611246447421844,"Well-served, low-need",False,False,False,False,0
267036001,0.140580592773041,0.0405405405405405,Low-priority gap,CABINTEELY-GRANITEFIELD,DUN LAOGHAIRE/RATHDOWN,1411048308,24.79786555555556,14.075533333333333,21.50195888888889,0.30430369468128304,-0.16372310190824205,Low-priority gap,0.1414941128704832,-0.0009135200974421942,Low-priority gap,0.37251319529029636,-0.23193260251725537,Low-priority gap,False,False,False,False,0
268006023,0.7608607389362566,0.2954545454545454,"Well-served, high-need",ASHTOWN A,DUBLIN CITY,4371272520,20.35889269076306,7.134559999999999,12.409639999999998,0.47726349979699556,0.28359723913926105,Transit Desert,0.6187576126674788,0.14210312626877786,"Well-served, high-need",0.7092976045473001,0.051563134388956544,"Well-served, high-need",False,True,False,False,1
268076005,0.5988631749898498,0.2037037037037037,"Well-served, high-need",HARMONSTOWN A,DUBLIN CITY,1529977275,16.636213333333334,12.557959999999998,6.617800000000001,0.6500203004466099,-0.0511571254567601,"Well-served, high-need",0.21092164027608606,0.3879415347137637,Transit Desert,0.8974827446203817,-0.29861956963053193,"Well-served, high-need",False,False,True,False,1
268076007,0.5241575314656922,0.1666666666666666,Transit Desert,HARMONSTOWN A,DUBLIN CITY,301810690,18.0615293128655,5.481626666666665,9.31712,0.5842468534307754,-0.06008932196508321,"Well-served, high-need",0.7661388550548112,-0.24198132358911895,"Well-served, high-need",0.8209500609013398,-0.2967925294356476,"Well-served, high-need",True,False,False,False,1
267050012,0.4812220868859115,0.1473684210526315,Low-priority gap,CLONDALKIN-MONASTERY,SOUTH DUBLIN,7614673842,27.630616666666675,13.7902,7.17444,0.2208688591149005,0.260353227771011,Low-priority gap,0.15265935850588708,0.3285627283800244,Low-priority gap,0.8859114900527811,-0.40468940316686963,"Well-served, low-need",False,False,False,False,0
268082006,0.8572878603329274,0.3700787401574803,"Well-served, high-need",INNS QUAY C,DUBLIN CITY,5597784485,9.607333333333331,6.206746666666665,4.537866666666667,0.9096630125862769,-0.052375152253349544,"Well-served, high-need",0.7013804303694682,0.1559074299634592,"Well-served, high-need",0.9474218432805521,-0.09013398294762476,"Well-served, high-need",False,False,False,False,0
268104016,0.9578765732846124,0.5581395348837209,"Well-served, high-need",MOUNTJOY A,DUBLIN CITY,3821992821,10.221906666666666,3.5281466666666668,6.559453333333334,0.893828664230613,0.06404790905399937,"Well-served, high-need",0.9098660170523751,0.04801055623223727,"Well-served, high-need",0.8995127892813641,0.058363784003248265,"Well-served, high-need",False,False,False,False,0
