SA_PUB2022,walk_node_id,nearest_hospital_min,nearest_school_min,nearest_university_min
268134005,2582451905,19.72529333333333,13.287256124031007,18.599801025641025
268111001,8942345137,19.32481696969696,0.9995999999999999,17.469732121212125
267080027,3298600573,20.779613333333334,5.16268,19.666346666666662
267053029,358204366,28.292309696969696,9.036080000000002,18.568363030303033
268111009,654049462,17.55640703703704,7.691293333333333,16.225945833333334
268067014,2375495150,18.946393333333333,4.1028400000000005,15.83218
267103012/01,1267866602,27.852017971014497,0.0,32.45335130434783
267100034,9573563547,22.543570416666665,12.219666666666663,27.144903749999994
268008017/03,12595107005,15.33398666666667,18.40376836601307,16.601781699346407
267065017,4111279747,35.02352,20.1946,28.422506666666667
268074007,4431092016,19.99123072463767,6.950639999999999,9.592893333333333
267131004,26472408,37.47491259259261,10.451506666666669,30.04608592592593
267083008,10998041392,23.542893333333343,13.140466666666667,27.44760941176471
267104023,10705537158,62.810340512820524,24.697186666666664,54.907380512820524
267119007,441847518,49.490942051282026,10.413493333333331,43.539840000000005
267004010,6681347521,33.11663999999999,7.168293333333333,25.60205333333333
267109011,2967515593,16.8504419047619,14.494733333333333,21.47425523809523
268032008,9012145460,10.818533333333333,5.402880000000001,13.045858018018018
268119009,4658273488,22.787359999999996,2.325693333333333,13.938788333333331
267139002,6188054839,24.23549925925927,10.295533333333337,14.51622666666667
268065015,2685293248,19.57813043478261,11.458906666666667,14.093722424242426
267008002,7788435913,19.169988571428565,3.910106666666666,20.862808484848482
267079010,256112323,26.690620854700853,13.525826666666665,15.7676
268153004,2386813252,10.33325333333333,12.406488888888886,3.1073466666666665
267114008,212662948,19.32468057971015,13.596480579710143,20.761227246376823
267114005,7813629160,25.35892057971016,9.23972,26.795467246376827
268143002/268143003,130268861,5.422586666666666,7.113226666666667,6.297333333333335
267039015,11863052721,4.890893333333334,13.924786666666666,24.87946666666666
268078011,667281709,14.574805,3.725866666666667,9.243071666666667
268151006,359102241,13.205877073170736,6.593453333333333,10.379866666666668
268117008,13248627138,3.9493999999999994,4.9311066666666665,5.121226666666668
267138005,6531935236,27.427043508771927,4.3516666666666675,20.80548350877193
268150012,13798454351,10.01268,2.483973333333333,14.215411891891899
268141006,7447234461,9.273306666666667,4.0982400000000005,2.7033866666666664
267140023,9520265728,30.45459333333334,12.78444,23.833033333333333
268153007,931742273,11.27729333333333,11.976114747474742,6.733333333333332
268111007,8942705109,18.790373333333335,5.912813333333333,17.268561666666667
