SA_PUB2022,lat,lon,walk_node_id,snap_distance_m
267146009,53.27915576444921,-6.362766883138312,11123450483,15.514939285940512
267100076,53.34306715296854,-6.414730304255349,11612181969,10.592229788236303
267123025/02,53.569047539078866,-6.11183872071174,10274458501,14.129694672831087
268024007,53.383326086006214,-6.218786535471592,13958163614,19.7879998162893
267130022,53.39070341593214,-6.121512880820515,257292922,41.735524103342364
268052005,53.333889429081154,-6.306833271767769,364875183,9.406988264774537
267058005,53.29789405611048,-6.226513359077202,146646825,3.627850673680228
267065021/04,53.4931883886414,-6.159404959689449,11171738374,14.543505835024186
268138014,53.35464804147182,-6.260499120760698,13853354881,18.982701389933652
268158005,53.38718494172597,-6.256657365213367,9953849075,28.129498750590187
267107006/267107007,53.29961341952025,-6.493489586614237,11897627105,17.626576715745866
268046011,53.377520190157895,-6.198452910266365,339328151,3.782014437248069
268028008,53.37127987637403,-6.2659918376862,13744916575,14.347201051400294
267028004/02/09,53.391013025803574,-6.438735905352795,12706354535,2.1800345794149387
268102002,53.331704598060696,-6.282155184421981,5351712209,16.713332451573667
268031015,53.36286384385443,-6.2906935402510555,2887108174,5.543421944081351
267132023,53.453678157116286,-6.247130509085604,11345295551,34.32584110801177
267052007,53.342679547701245,-6.40580398165578,13186230778,11.103164420956945
267013013,53.28797070691189,-6.3079871557767655,285634977,13.02452807518275
268071002/02,53.4037911109653,-6.171229749828248,6071991285,40.702864689775765
268027003,53.37651178997166,-6.276393880188783,4818596268,7.572489129954428
267092057,53.25687162924931,-6.1869082837834855,13446937701,2.7402673991078528
267131019,53.460696014551104,-6.253321650049895,12055667317,8.532347771139396
268057002,53.339118248172134,-6.344339486309488,2951477050,40.95391971831132
267029020,53.39359431474518,-6.400472520444804,12886701897,11.716576311691256
267095020,53.391730985772114,-6.109230614393518,12707184503,2.612627715897689
267029018,53.391862523442946,-6.403297449887709,12906265520,4.80274508062154
267090002,53.270782178229744,-6.176443546238134,685203407,28.792480631858588
267083009,53.27658803430255,-6.289271436885979,7797205982,8.1479541362631
268016003,53.402611776192394,-6.277798903344405,3905816968,14.46839604356273
267134026,53.447930711720105,-6.181900905993403,253312983,6.543768669373514
267053021,53.30949319052228,-6.404348574127665,314453815,12.764600805888454
267092008/02,53.2655469343653,-6.223313314052966,7124984841,14.59528014746693
268053004,53.32850988266728,-6.289925584082374,4897928264,20.63164250466193
268131001,53.31983437961963,-6.250248096819901,8390553217,20.54438454995491
267028021,53.39290520567149,-6.416406929032291,12919285947,15.707816328811301
267013010,53.28635815482774,-6.296151657449224,7802087409,19.564037019487834
268132013,53.32978783086089,-6.2659810474037485,4897796302,8.36898122859858
268002016,53.35058491939109,-6.27887458088623,5246121083,7.913842421017119
268072013/02,53.403105456709426,-6.150212934582612,2940703833,14.402671800020785
268081008,53.35714156645721,-6.2703478134819886,503792310,29.40970505769766
268111012,53.333099453431906,-6.2206950775559084,9501225495,16.160881894299163
268089002,53.395317367134545,-6.223203313542816,2423092520,121.47546565748318
268161006,53.34401046609177,-6.2708597136319195,4755787183,23.724770777029345
268125003,53.3849315667564,-6.150120199200264,295514358,28.64752160511859
267099019,53.44253573001165,-6.209442885082149,448216810,22.5599313491581
267089007,53.2758591284464,-6.174638468884403,269195516,25.559731367857623
268143013,53.339079660666336,-6.237931477520549,13234436524,43.229400070943775
268080017,53.35863704261531,-6.263212245064845,699457913,22.143673248315874
267028015,53.39851557347534,-6.412116959331754,12749575113,1.965265569908486
268094009,53.31652993779639,-6.304940422542933,269234214,19.044338821845745
267012007,53.28576254073992,-6.262716799960683,227596360,10.787402078253391
268142015,53.330707071198916,-6.264249696163871,9921387545,3.4858559588505007
268161002,53.342098895910944,-6.271089370490785,4339504895,21.01342165084619
