SA_PUB2022,walk_node_id,Dublin_City_Centre_(CBD)_min,IFSC___Docklands_min,Sandyford_Business_District_min,Dublin_Airport_min,Blanchardstown_min,Tallaght_min,min_travel_time_min,nearest_destination,T15_1_NC,T15_1_TC,no_car_rate,ED_ID_STR,ED_ENGLISH,COUNTY_ENGLISH,ed_deprivation_score,ed_deprivation_category,need_percentile,access_percentile,quadrant,desert_severity_index
267147025/03,12793855553,42.31711428571427,40.767727619047605,53.92605679012348,64.03502354497353,51.452639943019946,6.875733333333333,6.875733333333333,Tallaght_min,59,176,0.3352272727272727,267147,TALLAGHT-SPRINGFIELD,SOUTH DUBLIN,-5.34,Marginally Below Average,0.8191230207064556,0.9939098660170523,"Well-served, high-need",-0.17478684531059674
267158011/02,10262576661,46.96530416666669,51.07003750000001,84.11295750000001,64.78821083333335,36.36299749999999,79.58630727272728,36.36299749999999,Blanchardstown_min,7,108,0.06481481481481481,267158,THE WARD,FINGAL,5.53,Marginally Above Average,0.23741372310190825,0.22858302882663417,Low-priority gap,0.008830694275274081
268006025,3943761198,27.688159357429736,28.25323777777779,62.20402178167213,50.92625592592592,29.85858814814816,71.35660148148149,27.688159357429736,Dublin_City_Centre_(CBD)_min,32,127,0.25196850393700787,268006,ASHTOWN A,DUBLIN CITY,9.6,Marginally Above Average,0.6838205440519691,0.5678034916768169,"Well-served, high-need",0.11601705237515225
267122014,13314504235,42.15874222222223,41.01409321321322,39.42741512132822,64.28138913913916,67.66083703703704,72.22706332429992,39.42741512132822,Sandyford_Business_District_min,15,81,0.18518518518518517,267122,SHANKILL-SHANGANAGH,DUN LAOGHAIRE/RATHDOWN,5.76,Marginally Above Average,0.5643524157531465,0.1552984165651644,Transit Desert,0.40905399918798213
267105021,253514111,44.98680138528142,46.117457138177166,76.1538382683983,60.075370909090935,67.76420096200098,86.39164170274175,44.98680138528142,Dublin_City_Centre_(CBD)_min,0,77,0.0,267105,MALAHIDE EAST,FINGAL,9.61,Marginally Above Average,0.007511165245635404,0.08282582216808765,Low-priority gap,-0.07531465692245225
267035002,10857963721,115.17246909090908,117.62581575757572,100.83540242424242,128.53806007130123,127.28221074085332,87.25587894598162,87.25587894598162,Tallaght_min,2,96,0.020833333333333332,267035,BOHERNABREENA,SOUTH DUBLIN,0.58,Marginally Above Average,0.06252537555826228,0.002842062525375555,Low-priority gap,0.05968331303288672
267157006,4698125479,47.50548606060605,45.956099393939375,59.32896,69.22339531986532,66.00053785547783,34.95681403508772,34.95681403508772,Tallaght_min,18,122,0.14754098360655737,267157,TERENURE-St. JAMES,SOUTH DUBLIN,-8.22,Marginally Below Average,0.4815265935850589,0.26837190418189205,Low-priority gap,0.21315468940316684
268002018,5306037490,18.402418461538463,18.2224317948718,54.40516259779151,41.48972772079774,35.526605882352946,52.44872,18.2224317948718,IFSC___Docklands_min,34,94,0.3617021276595745,268002,ARRAN QUAY B,DUBLIN CITY,5.91,Marginally Above Average,0.8480511571254568,0.8771822980105562,"Well-served, high-need",-0.029131140885099494
267115013,11178258918,46.96738,49.42072666666666,42.20407555555554,69.2239976470588,71.1584474470457,40.279326666666655,40.279326666666655,Tallaght_min,14,93,0.15053763440860216,267115,RATHFARNHAM-HERMITAGE,SOUTH DUBLIN,9.56,Marginally Above Average,0.488834754364596,0.1414941128704832,Low-priority gap,0.3473406414941128
268150016,4877120215,16.679895632183904,16.499908965517236,53.04282896551725,39.76720489144319,40.04837563218392,45.95390476190477,16.499908965517236,IFSC___Docklands_min,36,70,0.5142857142857142,268150,USHERS C,DUBLIN CITY,-2.13,Marginally Below Average,0.9410272025984572,0.9060089321965084,"Well-served, high-need",0.035018270401948826
268078006,5096143941,20.151613793103444,18.60222712643678,55.197128925378586,41.86952305236272,40.03402712643678,42.57569333333333,18.60222712643678,IFSC___Docklands_min,45,141,0.3191489361702128,268078,INCHICORE A,DUBLIN CITY,4.03,Marginally Above Average,0.7968940316686967,0.8700771416971174,"Well-served, high-need",-0.0731831100284207
268057010,196244441,23.72472190476191,22.175335238095247,58.77023703703701,45.44263116402114,43.60713523809522,42.06312549019607,22.175335238095247,IFSC___Docklands_min,24,84,0.2857142857142857,268057,DECIES,DUBLIN CITY,-15.23,Disadvantaged,0.743605359317905,0.7738530247665448,"Well-served, high-need",-0.030247665448639882
268075001,301805838,30.27892596273292,31.40958171562867,61.44596284584984,52.68287261015962,53.05632553945252,71.68376628019327,30.27892596273292,Dublin_City_Centre_(CBD)_min,21,85,0.24705882352941178,268075,GRANGE E,DUBLIN CITY,-7.6,Marginally Below Average,0.6748883475436459,0.453714981729598,Transit Desert,0.2211733658140479
267138020,6670306513,51.91672941176471,50.36734274509805,65.01252178362573,72.61220837169657,58.87011453996983,24.90146456140352,24.90146456140352,Tallaght_min,43,116,0.3706896551724138,267138,TALLAGHT-FETTERCAIRN,SOUTH DUBLIN,-7.46,Marginally Below Average,0.857795371498173,0.6731628095818107,"Well-served, high-need",0.18463256191636224
267152008,8612018703,47.92876307692308,48.876314449472105,52.729687804878026,72.14361037539804,70.81821487179486,33.29910476190476,33.29910476190476,Tallaght_min,3,75,0.04,267152,TEMPLEOGUE-ORWELL,SOUTH DUBLIN,5.34,Marginally Above Average,0.13763702801461633,0.3266341859520909,Low-priority gap,-0.1889971579374746
268027009,315821321,26.45410303030302,30.55883636363636,62.71000545454545,42.169904444444455,43.09936727272729,73.39235212121213,26.45410303030302,Dublin_City_Centre_(CBD)_min,6,105,0.05714285714285714,268027,BOTANIC A,DUBLIN CITY,8.52,Marginally Above Average,0.20757206658546487,0.6138855054811205,"Well-served, low-need",-0.40631343889565563
268116007,11772737939,26.29058779342724,24.47726779342724,35.76125725490197,47.74456371935319,49.975734460093925,53.413096299174384,24.47726779342724,IFSC___Docklands_min,62,126,0.49206349206349204,268116,PEMBROKE WEST B,DUBLIN CITY,15.33,Affluent,0.9338205440519691,0.6920422249289484,"Well-served, high-need",0.24177831912302072
267140044,8641824954,56.86730274509805,55.31791607843139,70.89631862068964,75.79018170502987,63.82068787330318,31.11385122807017,31.11385122807017,Tallaght_min,18,102,0.17647058823529413,267140,TALLAGHT-JOBSTOWN,SOUTH DUBLIN,-8.15,Marginally Below Average,0.5451684937068616,0.41859520909460013,Transit Desert,0.12657328461226147
268111004,248896632,22.858092121212124,21.71344311220312,45.93838296296298,44.98073903812905,48.360186936026935,60.43217090909092,21.71344311220312,IFSC___Docklands_min,20,97,0.20618556701030927,268111,PEMBROKE EAST B,DUBLIN CITY,11.96,Affluent,0.6048518067397483,0.7909053999187983,"Well-served, high-need",-0.18605359317905001
267063005,11508003369,44.38911319148935,43.24446418248036,58.90277672090111,66.51176010840628,69.89120800630418,81.96319197936815,43.24446418248036,IFSC___Docklands_min,2,71,0.028169014084507043,267063,DALKEY-BULLOCK,DUN LAOGHAIRE/RATHDOWN,8.76,Marginally Above Average,0.091047503045067,0.10008120178643931,Low-priority gap,-0.009033698741372317
268087005,4847674574,28.72756244897959,31.352109115646257,64.61169578231292,43.570834261845086,55.439684458112005,74.46070911564627,28.72756244897959,Dublin_City_Centre_(CBD)_min,19,93,0.20430107526881722,268087,KILMORE D,DUBLIN CITY,-11.84,Disadvantaged,0.6008932196508323,0.5225334957369062,"Well-served, high-need",0.0783597239139261
267103024,248086091,28.511906666666665,26.96252,63.5574217989418,50.22981592592593,29.373625128205124,52.04693909909908,26.96252,IFSC___Docklands_min,4,77,0.05194805194805195,267103,LUCAN-St. HELENS,SOUTH DUBLIN,8.53,Marginally Above Average,0.1843280552172148,0.5962241169305724,"Well-served, low-need",-0.41189606171335763
268114005,688693392,26.51123246376811,25.3665834547591,39.87083030303031,48.633879380685045,52.01332727858293,56.81359362318842,25.3665834547591,IFSC___Docklands_min,26,106,0.24528301886792453,268114,PEMBROKE EAST E,DUBLIN CITY,12.44,Affluent,0.6718432805521721,0.6583434835566382,"Well-served, high-need",0.013499796995533941
267051008,8691262830,34.14425212121213,32.59486545454546,69.18976725348726,55.862161380471385,38.64971179487179,39.72338,32.59486545454546,IFSC___Docklands_min,41,73,0.5616438356164384,267051,CLONDALKIN-MOORFIELD,SOUTH DUBLIN,-15.18,Disadvantaged,0.9600081201786439,0.35647584246853425,Transit Desert,0.6035322777101096
268040011,320027260,34.65627333333334,33.10688666666667,69.70178846560844,56.37418259259259,52.56155465201464,43.40799151515151,33.10688666666667,IFSC___Docklands_min,43,119,0.36134453781512604,268040,CHERRY ORCHARD C,DUBLIN CITY,-15.62,Disadvantaged,0.847442143727162,0.3329273244011368,Transit Desert,0.5145148193260252
267132016,253176533,46.157925614035086,42.105258947368434,82.23151228070176,38.191338947368415,68.22321894736841,72.54843894736842,38.191338947368415,Dublin_Airport_min,2,90,0.022222222222222223,267132,SWORDS-FORREST,FINGAL,5.61,Marginally Above Average,0.06760048721071864,0.18148599269183918,Low-priority gap,-0.11388550548112054
268158004,266999893,29.138243076923068,33.242976410256404,63.98581216783219,31.890559658119663,39.53737877551024,66.84919210992909,29.138243076923068,Dublin_City_Centre_(CBD)_min,13,96,0.13541666666666666,268158,WHITEHALL B,DUBLIN CITY,3.03,Marginally Above Average,0.456861550954121,0.5069021518473407,"Well-served, low-need",-0.050040600893219656
268092003,12216218882,35.55233333333336,36.49988470588239,53.63371565891476,59.76718063180831,62.05838919540232,44.63992000000003,35.55233333333336,Dublin_City_Centre_(CBD)_min,37,126,0.29365079365079366,268092,KIMMAGE C,DUBLIN CITY,9.4,Marginally Above Average,0.7579171741778319,0.25091352009744217,Transit Desert,0.5070036540803897
268055009,14021947533,33.00161287049398,32.821626203827314,61.15822950506858,56.08892212975327,51.70342620382734,38.52347333333333,32.821626203827314,IFSC___Docklands_min,29,98,0.29591836734693877,268055,CRUMLIN E,DUBLIN CITY,-7.94,Marginally Below Average,0.7624847746650426,0.34693463256191637,Transit Desert,0.41555014210312624
267084001,8301397067,49.14981403508772,51.60316070175439,43.60270736842106,73.89231461675578,58.378334601889335,18.352002807017545,18.352002807017545,Tallaght_min,6,117,0.05128205128205128,267084,FIRHOUSE VILLAGE,SOUTH DUBLIN,4.43,Marginally Above Average,0.1821965083231831,0.8741372310190825,"Well-served, low-need",-0.6919407226958993
267122006,11262868730,47.8310111111111,47.0176911111111,43.554580306513415,70.28498703703704,72.51615777777778,76.35422850948508,43.554580306513415,Sandyford_Business_District_min,9,106,0.08490566037735849,267122,SHANKILL-SHANGANAGH,DUN LAOGHAIRE/RATHDOWN,5.76,Marginally Above Average,0.31262687779131143,0.09500609013398298,Low-priority gap,0.21762078765732845
267065030,12399611048,56.21266412698414,57.34331987987989,87.37970101010097,58.4560488888889,78.99006370370368,92.81314888888886,56.21266412698414,Dublin_City_Centre_(CBD)_min,29,149,0.19463087248322147,267065,DONABATE,FINGAL,8.5,Marginally Above Average,0.5797807551766139,0.027202598457166105,Transit Desert,0.5525781567194478
268113014,4894625276,25.08754518518518,23.942896176176173,34.00353217391304,47.21019210210212,50.58964,56.51310734632682,23.942896176176173,IFSC___Docklands_min,19,68,0.27941176470588236,268113,PEMBROKE EAST D,DUBLIN CITY,6.54,Marginally Above Average,0.7339626471782379,0.7133576938692652,"Well-served, high-need",0.020604953308972718
267028007,12894580105,31.491815172413794,34.41321517241381,68.63946850574709,54.11120755336615,19.70617517241379,56.91465517241377,19.70617517241379,Blanchardstown_min,12,104,0.11538461538461539,267028,BLANCHARDSTOWN-BLAKESTOWN,FINGAL,3.06,Marginally Above Average,0.4021518473406415,0.8455136012992286,"Well-served, low-need",-0.44336175395858707
267084035,10721820144,53.80480000000001,56.25814666666668,48.25769333333334,76.60638431372548,68.1803629059829,28.15403111111112,28.15403111111112,Tallaght_min,5,97,0.05154639175257732,267084,FIRHOUSE VILLAGE,SOUTH DUBLIN,4.43,Marginally Above Average,0.18311002842062526,0.5458790093382054,"Well-served, low-need",-0.36276898091758014
267003002,247795339,58.645866666666656,49.21213333333333,88.47172,62.79821333333333,86.07405481481483,96.11139333333334,49.21213333333333,IFSC___Docklands_min,11,130,0.08461538461538462,267003,BALBRIGGAN URBAN,FINGAL,-4.7,Marginally Below Average,0.31201786439301665,0.056435241575314654,Low-priority gap,0.255582622817702
267100009,10253754242,41.18083000000001,39.631443333333344,76.22634513227513,62.89873925925927,42.04254846153847,47.338684444444446,39.631443333333344,IFSC___Docklands_min,3,88,0.03409090909090909,267100,LUCAN-ESKER,SOUTH DUBLIN,6.45,Marginally Above Average,0.1120584652862363,0.15245635403978886,Low-priority gap,-0.04039788875355256
268073004,301796425,28.986477460317456,30.117133213213208,60.15351434343435,53.38442913913916,51.76387703703704,70.3913177777778,28.986477460317456,Dublin_City_Centre_(CBD)_min,19,107,0.17757009345794392,268073,GRANGE C,DUBLIN CITY,-13.84,Disadvantaged,0.5477060495330898,0.5129922858302882,"Well-served, high-need",0.03471376370280155
268145015,9569904316,35.967733333333335,36.91528470588237,44.22846062397375,60.182580631808285,62.27399953716066,31.77602181818181,31.77602181818181,Tallaght_min,23,138,0.16666666666666666,268145,TERENURE B,DUBLIN CITY,10.72,Affluent,0.5241575314656922,0.392204628501827,Transit Desert,0.1319529029638652
267120016,1657411753,36.51363428571428,35.700314285714285,32.237203481116595,58.967610211640206,61.19878095238094,65.03685168408826,32.237203481116595,Sandyford_Business_District_min,4,75,0.05333333333333334,267120,SHANKILL-RATHMICHAEL,DUN LAOGHAIRE/RATHDOWN,5.76,Marginally Above Average,0.19214372716199757,0.3729192042224929,Low-priority gap,-0.18077547706049535
267050013,2982806316,27.578208648648648,26.028821981981984,53.33132864864864,49.29611790790791,44.08159377685377,29.42618864864865,26.028821981981984,IFSC___Docklands_min,20,132,0.15151515151515152,267050,CLONDALKIN-MONASTERY,SOUTH DUBLIN,-1.91,Marginally Below Average,0.4913723101908242,0.6307348761672757,"Well-served, low-need",-0.13936256597645152
267049029,7608596457,34.643629696969704,33.09424303030303,66.11341636363635,56.36153895622896,35.50534815850816,29.329016363636367,29.329016363636367,Tallaght_min,32,145,0.2206896551724138,267049,CLONDALKIN-DUNAWLEY,SOUTH DUBLIN,-12.15,Disadvantaged,0.6348964677222899,0.49736094194072267,Transit Desert,0.13753552578156725
268049010,3201315210,20.49257333333334,21.007673333333333,55.1503927536232,39.13816370370372,46.76075544722588,65.38819618796663,20.49257333333334,Dublin_City_Centre_(CBD)_min,29,67,0.43283582089552236,268049,CLONTARF WEST D,DUBLIN CITY,10.33,Affluent,0.901745838408445,0.8262281770198945,"Well-served, high-need",0.07551766138855054
267121001,13607767693,54.09726222222229,52.95261321321328,53.60010845466161,76.21990913913912,79.59935703703698,86.3997566576332,52.95261321321328,IFSC___Docklands_min,22,108,0.2037037037037037,267121,SHANKILL-RATHSALLAGH,DUN LAOGHAIRE/RATHDOWN,-5.04,Marginally Below Average,0.5988631749898498,0.03836784409256999,Transit Desert,0.5604953308972798
267007016,8629064792,45.59055200218221,47.33154717948719,28.882800512820516,70.43729431372549,72.37174411371234,45.00212999999998,28.882800512820516,Sandyford_Business_District_min,4,99,0.04040404040404041,267007,BALLINTEER-WOODPARK,DUN LAOGHAIRE/RATHDOWN,8.57,Marginally Above Average,0.1398700771416971,0.5160373528217621,"Well-served, low-need",-0.376167275680065
