table_name,field_name,language,translation,record_id,field_value
stops,stop_name,ga,Cluain Ghrífín Láir,8220DB007246,
stops,stop_name,ga,Cluain Í,8390LL12629,
stops,stop_name,ga,Cluain Iomaire,8270B3390501,
stops,stop_name,ga,Cluain Iomaire,8270B339131,
stops,stop_name,ga,Cluain Ioraird,831000044,
stops,stop_name,ga,Cluain Ioraird,8310B103241,
stops,stop_name,ga,Cluain Ioraird,8310B103351,
stops,stop_name,ga,Cluain Ioraird,8360B6067101,
stops,stop_name,ga,Cluain Lára,8360B3367801,
stops,stop_name,ga,Cluain Lára,8360B345971,
stops,stop_name,ga,Cluain Leathchaoin,8490B520611,
stops,stop_name,ga,Cluain Leathchaoin,8490B5518301,
stops,stop_name,ga,Cluain Maine,853000174,
stops,stop_name,ga,Cluain Meala Showgs,8430B331901,
stops,stop_name,ga,Cluain Meala Showgs,8430B331911,
stops,stop_name,ga,Cluain Mhic Adáin,831000055,
stops,stop_name,ga,Cluain Mhic Nóis,832000100,
stops,stop_name,ga,Cluain Mór,847000374,
stops,stop_name,ga,Cluain Mór,847000375,
stops,stop_name,ga,Cluain na Cúile,8510B5564001,
stops,stop_name,ga,Cluain na Cúile,8510B556481,
stops,stop_name,ga,Cluain na gCarad,850000007,
stops,stop_name,ga,Cluain na gCarad,8500PB14474,
stops,stop_name,ga,Cluain na Lobhar,839000013,
stops,stop_name,ga,Cluain na Lobhar,839000106,
stops,stop_name,ga,Cluain na Manach,8240DB003592,
stops,stop_name,ga,Cluain na Manach,8240DB003618,
stops,stop_name,ga,Cluain na nGamhan,832000033,
stops,stop_name,ga,Cluain na nGamhan,8320LL12558,
stops,stop_name,ga,Cluain na Slí,828000018,
stops,stop_name,ga,Cluain na Slí,828000021,
stops,stop_name,ga,Cluain Sceach,8220DB000858,
stops,stop_name,ga,Cluain Sceach,8220DB000881,
stops,stop_name,ga,Cluain Tarbh Cósta,8220DB001728,
stops,stop_name,ga,Cluain Tarbh Cósta,8220DB001751,
stops,stop_name,ga,Cluain Tarbh Láir,8220DB001731,
stops,stop_name,ga,Cluain Tarbh Láir,8220DB001747,
stops,stop_name,ga,Cluain Tiobrad,854000006,
stops,stop_name,ga,Cluain Tiompair,8290B561111,
stops,stop_name,ga,Cluain Tiompair,8290B561131,
stops,stop_name,ga,Cluaine,8360B3000901,
stops,stop_name,ga,Cluaine,8360B346081,
stops,stop_name,ga,Cluainín,8480B630081,
stops,stop_name,ga,Cluainín,8480B6310401,
stops,stop_name,ga,Cluainte na Gráinsí,834000018,
stops,stop_name,ga,Cluainte na Gráinsí,8340LL10354,
stops,stop_name,ga,Club Canoe,8260DB007747,
stops,stop_name,ga,Club CLG N Éanna,8230DB007442,
stops,stop_name,ga,Club CLG na Sceirí,8240DB006076,
stops,stop_name,ga,Club CLG na Sceirí,8240DB007292,
stops,stop_name,ga,Club Cruic an Rois,8240DB003783,
stops,stop_name,ga,Club Cruic an Rois,8240DB003835,
stops,stop_name,ga,Club Gailf,8230DB004001,
stops,stop_name,ga,Club Gailf,8230DB004327,
stops,stop_name,ga,Club Gailf,8240B1002601,
stops,stop_name,ga,Club Gailf,835000017,
stops,stop_name,ga,Club Gailf,835000041,
stops,stop_name,ga,Club Gailf,8350DB004108,
stops,stop_name,ga,club gailf,8350DB006137,
stops,stop_name,ga,Club Gailf Cl Dara,826000157,
stops,stop_name,ga,Club Gailf Cl Dara,826000164,
stops,stop_name,ga,Club Gailf Dheilgne,8350DB004235,
stops,stop_name,ga,Club Gailf Dheilgne,8350DB004241,
stops,stop_name,ga,Club Gailf Gráinsí,8230DB007447,
stops,stop_name,ga,Club Gailf Gráinsí,8230DB007448,
stops,stop_name,ga,Club Gailf Mhala,838000336,
stops,stop_name,ga,Club Gailf Mhala,8380LL12381,
stops,stop_name,ga,Club Hacaí Weston,8230DB007563,
stops,stop_name,ga,Club Leadóige,8350DB004228,
stops,stop_name,ga,Club Leadóige,8350DB004278,
stops,stop_name,ga,Club Luamhaireachta,8380B245081,
stops,stop_name,ga,Club Luamhaireachta,8380B245201,
stops,stop_name,ga,Club Óige,8240DB000918,
stops,stop_name,ga,Club Óige,8240DB000924,
stops,stop_name,ga,Club Sciála Éireann,8250DB004087,
stops,stop_name,ga,Club Sciála Éireann,8250DB004122,
stops,stop_name,ga,Club Seoltóireachta,8240DB000690,
stops,stop_name,ga,Club Thine Ifrinn,8230LL12103,
stops,stop_name,ga,Club Thine Ifrinn,8230LL12104,
stops,stop_name,ga,Cluide,847000383,
stops,stop_name,ga,Cluide,8470PB14577,
stops,stop_name,ga,Cm Fhearann na Clle,8460B5227001,
stops,stop_name,ga,Cm Fhearann na Clle,8460B5229601,
stops,stop_name,ga,Cmps Sláin N Muire,8370B2137201,
stops,stop_name,ga,Cn an tSamhraidh Td,8370B2402001,
stops,stop_name,ga,Cn an tSamhraidh Td,8370B2404701,
stops,stop_name,ga,Cn Charraig Mhachan,8380B2315101,
stops,stop_name,ga,Cn Gort an Mhúraigh,8260B1369901,
stops,stop_name,ga,Cn na Rátha Móire,8240DB007100,
stops,stop_name,ga,Cncn an Aonaigh Uac,8370B2424301,
stops,stop_name,ga,Cncn na Fuinseoige,8370B246481,
stops,stop_name,ga,Cncn na Fuinseoige,8370B246501,
stops,stop_name,ga,Cng Chill Choileáin,8260LL11941,
stops,stop_name,ga,Cng Chill Choileáin,8260LL11942,
stops,stop_name,ga,Cng Ghráin an Chais,8230DB002165,
stops,stop_name,ga,Cng Ghráin an Chais,8230DB003419,
stops,stop_name,ga,Cng Mhuirfean Thiar,8220DB002905,
stops,stop_name,ga,Cnicéar Uí Dhuíginn,8340LL10347,
stops,stop_name,ga,Cnicéar Uí Dhuíginn,8340LL10348,
stops,stop_name,ga,Cnoc an Aitinn,8350DB005136,
stops,stop_name,ga,Cnoc an Bhaile Nua,8450B353131,
stops,stop_name,ga,Cnoc an Bhaile Nua,8450B353361,
stops,stop_name,ga,Cnoc an Bhialaigh,8370B244471,
stops,stop_name,ga,Cnoc an Bhialaigh,8370B244911,
stops,stop_name,ga,Cnoc an Bhile,834000093,
stops,stop_name,ga,Cnoc an Bhile,8340LL11403,
stops,stop_name,ga,Cnoc an Bhiocáire,8500LL10669,
stops,stop_name,ga,Cnoc an Bhunreachta,8220DB001619,
stops,stop_name,ga,Cnoc an Chairn,8240DB003786,
stops,stop_name,ga,Cnoc an Chairn,8240DB003831,
stops,stop_name,ga,Cnoc an Chaptaein,8260DB003993,
stops,stop_name,ga,Cnoc an Chaptaein,8260DB003996,
stops,stop_name,ga,Cnoc an Chartúin,8510B5521201,
stops,stop_name,ga,Cnoc an Chartúin,8510B560011,
stops,stop_name,ga,Cnoc an Chatha,8290B0104491,
stops,stop_name,ga,Cnoc an Chatha,8290B0104591,
stops,stop_name,ga,Cnoc an Chillín,8270CD11015,
stops,stop_name,ga,Cnoc an Choiligh,853000334,
stops,stop_name,ga,Cnoc an Chrochaire,8500B150921,
stops,stop_name,ga,Cnoc an Chrochaire,8500B555811,
stops,stop_name,ga,Cnoc an Chuilinn,8370B2989501,
stops,stop_name,ga,Cnoc an Daingin,8380LL14346,
stops,stop_name,ga,Cnoc an Daingin,8380LL14347,
stops,stop_name,ga,Cnoc an Draighin,8260DB003910,
stops,stop_name,ga,Cnoc an Draighin,8260DB003923,
stops,stop_name,ga,Cnoc an Fhuaráin,8230DB002922,
stops,stop_name,ga,Cnoc an Ghabhailín,8350DB004015,
stops,stop_name,ga,Cnoc an Ghabhailín,8350DB004063,
stops,stop_name,ga,Cnoc an Ghainimh,8210CO11102,
stops,stop_name,ga,Cnoc an Ghainimh,8210CO11111,
stops,stop_name,ga,Cnoc an Ghuail,8390B335991,
stops,stop_name,ga,Cnoc an Ghuail,8390B636491,
stops,stop_name,ga,Cnoc an Iústásaigh,8240DB007098,
stops,stop_name,ga,Cnoc an Iústásaigh,8240DB007105,
stops,stop_name,ga,Cnoc an Léimrása,8310B1012001,
stops,stop_name,ga,Cnoc an Léimrása,8310B1012101,
stops,stop_name,ga,Cnoc an Línsigh,831000118,
stops,stop_name,ga,Cnoc an Línsigh,8310B1037101,
stops,stop_name,ga,Cnoc an Línsigh,8310B353101,
stops,stop_name,ga,Cnoc an Locha,8360B3374301,
stops,stop_name,ga,Cnoc an Locha,8360B351541,
stops,stop_name,ga,Cnoc an Radhairc,8400B6080801,
stops,stop_name,ga,Cnoc an Teampaill,8250DB003114,
stops,stop_name,ga,Cnoc an Teampaill,8250DB003164,
stops,stop_name,ga,Cnoc an Teampaill,8510B552281,
stops,stop_name,ga,Cnoc an Teampaill,8510B552581,
stops,stop_name,ga,Cnoc an Tóchair,8270B3305801,
stops,stop_name,ga,Cnoc an Tóchair,8270B351041,
stops,stop_name,ga,Cnoc an tSabhaircín,8260DB007788,
stops,stop_name,ga,Cnoc an tSabhaircín,8260DB007811,
stops,stop_name,ga,Cnoc an tSabhaircín,8380B213371,
stops,stop_name,ga,Cnoc an tSabhaircín,8380B213451,
stops,stop_name,ga,Cnoc an tSalainn,8540LL10648,
stops,stop_name,ga,Cnoc an tSamhraidh,8220DB000513,
stops,stop_name,ga,Cnoc an tSamhraidh,8220DB004509,
stops,stop_name,ga,Cnoc an tSamhraidh,8340LL10570,
stops,stop_name,ga,Cnoc an tSamhraidh,8450B332901,
stops,stop_name,ga,Cnoc an tSamhraidh,8450B353641,
stops,stop_name,ga,Cnoc an tSamhraidh,8510B551801,
stops,stop_name,ga,Cnoc an tSamhraidh,8510B552311,
stops,stop_name,ga,Cnoc an tSláid,8230DB002585,
stops,stop_name,ga,Cnoc an tSláid,8230DB007395,
stops,stop_name,ga,Cnoc an uan,8350DB004013,
stops,stop_name,ga,Cnoc an uan,8350DB004065,
stops,stop_name,ga,Cnoc Áth na Coille,8230DB001963,
stops,stop_name,ga,Cnoc Áth na Coille,8230DB001966,
stops,stop_name,ga,Cnoc BÁ Cliath Íoch,8370B2435401,
stops,stop_name,ga,Cnoc BÁ Cliath Íoch,8370B2436701,
stops,stop_name,ga,Cnoc BÁ Cliath Uach,8370B2435201,
stops,stop_name,ga,Cnoc Bh Amhlaoibh,8250DB002831,
stops,stop_name,ga,Cnoc Boilcín,8270LL12123,
stops,stop_name,ga,Cnoc Boilcín,8270LL12124,
stops,stop_name,ga,Cnoc Charleton,8340LL14007,
stops,stop_name,ga,Cnoc Charleton,8340LL14010,
stops,stop_name,ga,Cnoc Cluana,8420B015041,
stops,stop_name,ga,Cnoc Cluana,8420B015042,
stops,stop_name,ga,Cnoc Dhoire,836000004,
stops,stop_name,ga,Cnoc Dhomhnach Broc,8370B2407801,
stops,stop_name,ga,Cnoc Dhomhnach Broc,8380B2409901,
stops,stop_name,ga,Cnoc Dhomhnach Broc,8380B2413101,
stops,stop_name,ga,Cnoc Dhraighneáin,8240DB003651,
stops,stop_name,ga,Cnoc Dhraighneáin,8240DB003658,
stops,stop_name,ga,Cnoc Droinne,8330B138771,
stops,stop_name,ga,Cnoc Droinne,8330B138801,
stops,stop_name,ga,Cnoc Dromainne,8240DB003769,
stops,stop_name,ga,Cnoc Dromainne,8240DB003848,
stops,stop_name,ga,Cnoc Eabhraic,8370B2401901,
stops,stop_name,ga,Cnoc Eabhraic,8370B2404801,
stops,stop_name,ga,Cnoc Fhearnaí,8290LL14193,
stops,stop_name,ga,Cnoc Fhearnaí,8290LL14194,
stops,stop_name,ga,Cnoc Ghearóid,8240DB007099,
stops,stop_name,ga,Cnoc Ghearóid,8240DB007104,
stops,stop_name,ga,Cnoc Gordon,8370B2415301,
stops,stop_name,ga,Cnoc Gordon,8370B2415401,
stops,stop_name,ga,Cnoc Grattan,8370B241701,
stops,stop_name,ga,Cnoc Loinge,8410B3341001,
stops,stop_name,ga,Cnoc Loinge,8410B334271,
stops,stop_name,ga,Cnoc Maryborough,8380B246971,
stops,stop_name,ga,Cnoc Maryborough,8380B246981,
stops,stop_name,ga,Cnoc Mhuire,849000298,
stops,stop_name,ga,Cnoc Mhuire,8490B160001,
stops,stop_name,ga,Cnoc Mhuire,8490B532311,
stops,stop_name,ga,Cnoc Mhuire,8490B5553801,
stops,stop_name,ga,Cnoc Mhuire,8490B5621001,
stops,stop_name,ga,Cnoc Mhuire Theas,8490B160011,
stops,stop_name,ga,Cnoc Mhuire Theas,8490B160021,
stops,stop_name,ga,Cnoc Molloway,8510B554911,
stops,stop_name,ga,Cnoc na Cathrach,846000548,
stops,stop_name,ga,Cnoc na Cathrach,847000066,
stops,stop_name,ga,Cnoc na Ceártan,8380B2122301,
stops,stop_name,ga,Cnoc na Ceártan,8380B233131,
stops,stop_name,ga,Cnoc na Croiche,8270PB14509,
stops,stop_name,ga,Cnoc na Croiche,8270PB14510,
stops,stop_name,ga,Cnoc na Cúile,8530PB14629,
stops,stop_name,ga,Cnoc na Cúile,8530PB14630,
stops,stop_name,ga,Cnoc na Darach,8240DB007136,
stops,stop_name,ga,Cnoc na Darach,8240DB007144,
stops,stop_name,ga,Cnoc na Fuiseoige,8220DB000207,
stops,stop_name,ga,Cnoc na Fuiseoige,8220DB000209,
stops,stop_name,ga,Cnoc na gCoileach,8520B1016201,
stops,stop_name,ga,Cnoc na gCoileach,8520B1310401,
stops,stop_name,ga,Cnoc na hÉirne,852000028,
stops,stop_name,ga,Cnoc na hÉirne,852000029,
stops,stop_name,ga,Cnoc na hIora,851000029,
stops,stop_name,ga,Cnoc na hIora,851000031,
stops,stop_name,ga,Cnoc na hUille,8390B335981,
stops,stop_name,ga,Cnoc na hUille,8390B3504001,
stops,stop_name,ga,Cnoc na Learóige,8220DB000993,
stops,stop_name,ga,Cnoc na Learóige,8220DB007112,
stops,stop_name,ga,Cnoc na Lobhar,849000434,
stops,stop_name,ga,Cnoc na Lobhar,8490PB14611,
stops,stop_name,ga,Cnoc na Lus,8460B5223801,
stops,stop_name,ga,Cnoc na mBláth,831000007,
stops,stop_name,ga,Cnoc na Mí,831000026,
stops,stop_name,ga,Cnoc na Mí,8310PB14722,
stops,stop_name,ga,Cnoc na Muirleog,8530LL10802,
stops,stop_name,ga,Cnoc na Mumhan,834000114,
stops,stop_name,ga,Cnoc na Mumhan,8340LL11408,
stops,stop_name,ga,Cnoc na nDriseog,8350DB004119,
stops,stop_name,ga,Cnoc na nGabhrán,8300B139471,
stops,stop_name,ga,Cnoc na nGabhrán,8300B139541,
stops,stop_name,ga,Cnoc na Páirce,8370B2359101,
stops,stop_name,ga,Cnoc na Páirce,8370B2429901,
stops,stop_name,ga,Cnoc na Radharc,8460B5226201,
stops,stop_name,ga,Cnoc na Radharc,8460B5231901,
stops,stop_name,ga,Cnoc na Raithní,8350DB004064,
stops,stop_name,ga,Cnoc na Rátha,8380B215511,
stops,stop_name,ga,Cnoc na Rátha,8380B236351,
stops,stop_name,ga,Cnoc na Rós,8350B110611,
stops,stop_name,ga,Cnoc na Rós,8350B110681,
stops,stop_name,ga,Cnoc na Ruachan,830000023,
stops,stop_name,ga,Cnoc na Ruachan,8300PB14575,
stops,stop_name,ga,Cnoc na Sceiche,8420B155511,
stops,stop_name,ga,Cnoc na Sceiche,8420B450231,
stops,stop_name,ga,Cnoc na Sí,8250DB002873,
stops,stop_name,ga,Cnoc na Sí,8250DB002886,
stops,stop_name,ga,Cnoc na Sí,8250DB003027,
stops,stop_name,ga,Cnoc na Tiníleach,8310B136621,
stops,stop_name,ga,Cnoc na Tiníleach,8310B136631,
stops,stop_name,ga,Cnoc Ó gConaill,8470B533341,
stops,stop_name,ga,Cnoc Ó gConaill,8470B533351,
stops,stop_name,ga,Cnoc Pheannóg,8240DB003694,
stops,stop_name,ga,Cnoc Pheannóg,8240DB005073,
stops,stop_name,ga,Cnoc Prospect Tdh,8220DB001512,
stops,stop_name,ga,Cnoc Prospect Tdh,8220DB001532,
stops,stop_name,ga,Cnoc Prospect Theas,8220DB001592,
stops,stop_name,ga,Cnoc Rátha,8380B237851,
stops,stop_name,ga,Cnoc Rátha,8380B5533801,
stops,stop_name,ga,Cnoc Réamainn,8220DB001284,
stops,stop_name,ga,Cnoc Réamainn,8220DB001354,
stops,stop_name,ga,Cnoc Réamainn,8220DB007579,
stops,stop_name,ga,Cnoc Roibín,8350B110631,
stops,stop_name,ga,Cnoc Roibín,8350B110661,
stops,stop_name,ga,Cnoc Rois Thoir,8460B5346801,
stops,stop_name,ga,Cnoc Rois Thoir,8460B551121,
stops,stop_name,ga,Cnoc Siltín,8350DB004021,
stops,stop_name,ga,Cnoc Siltín,8350DB004101,
stops,stop_name,ga,Cnoc Siltín,8430LL11426,
stops,stop_name,ga,Cnoc Siltín,8430LL11427,
stops,stop_name,ga,Cnoc Sionnaigh,8250DB002015,
stops,stop_name,ga,Cnoc Sionnaigh,8250DB002061,
stops,stop_name,ga,Cnoc Slinne,8230DB002584,
stops,stop_name,ga,Cnoc Spy,838000037,
stops,stop_name,ga,Cnoc Spy,838000072,
stops,stop_name,ga,Cnoc Stoicín,8230DB006341,
stops,stop_name,ga,Cnoc Stoicín,8230DB006342,
stops,stop_name,ga,Cnoc Thomáis,8490LL10760,
stops,stop_name,ga,Cnoc Thomáis,8490LL10761,
stops,stop_name,ga,Cnoc Thormanby,8240DB000565,
stops,stop_name,ga,Cnoc Thormanby,8240DB000569,
stops,stop_name,ga,Cnoc Trafalgar,8370B244501,
stops,stop_name,ga,Cnoc Trafalgar,8370B244881,
stops,stop_name,ga,Cnoc Tua Mór,847000569,
stops,stop_name,ga,Cnoc Tua Mór,847000570,
stops,stop_name,ga,Cnoc Uí Bhrú,8310B189131,
stops,stop_name,ga,Cnoc Uí Chléirigh,8380B2321801,
stops,stop_name,ga,Cnoc Uí Chléirigh,8380B245751,
stops,stop_name,ga,Cnoc Uí Chlúmháin,8360B0150491,
stops,stop_name,ga,Cnoc Uí Mhearaígh,8380B2306901,
stops,stop_name,ga,Cnoc Uí Mhearaígh,8380B244671,
stops,stop_name,ga,Cnoc Wylie,8540LL10187,
stops,stop_name,ga,Cnoc Wylie,8540LL10266,
stops,stop_name,ga,Cnocáin an Leachta,8520LL11526,
stops,stop_name,ga,Cnocáin an Leachta,8520LL11529,
stops,stop_name,ga,Cnocán an Bhráthar,8350LL14894,
stops,stop_name,ga,Cnocán an Bhráthar,8350LL14895,
stops,stop_name,ga,Cnocán an Bhrúnaigh,8220DB001943,
stops,stop_name,ga,Cnocán an Bhrúnaigh,8220DB001994,
stops,stop_name,ga,Cnocán an Dísirt,8380B2335001,
stops,stop_name,ga,Cnocán an Dísirt,8380B235191,
stops,stop_name,ga,Cnocán an Éin Fhinn,8420B155501,
stops,stop_name,ga,Cnocán an Éin Fhinn,8420B450201,
stops,stop_name,ga,Cnocán an Fhearainn,8370B2435701,
stops,stop_name,ga,Cnocán an Fhearainn,8370B2436401,
stops,stop_name,ga,Cnocán an Mhuilinn,8330PB14104,
stops,stop_name,ga,Cnocán an Mhuilinn,8330PB14105,
stops,stop_name,ga,Cnocán an Rísigh,8260LL12235,
stops,stop_name,ga,Cnocán an Rísigh,8260LL12236,
stops,stop_name,ga,Cnocán Doire,8420B300151,
stops,stop_name,ga,Cnocán Doire,8420B301191,
stops,stop_name,ga,Cnocán Eaton,8460B5224701,
stops,stop_name,ga,Cnocán Eaton,8460B5231101,
stops,stop_name,ga,Cnocán Ghrífín,8380B238921,
stops,stop_name,ga,Cnocán Ghrífín,8380B244771,
stops,stop_name,ga,Cnocán na Biolraí,8380B237701,
stops,stop_name,ga,Cnocán na Biolraí,8380B3586701,
stops,stop_name,ga,Cnocán na Mara,8460B5221901,
stops,stop_name,ga,Cnocán na Mara Tdh,8340LL10413,
stops,stop_name,ga,Cnocán na Mara Tdh,8340LL10421,
stops,stop_name,ga,Cnocán na Mara Ths,8340LL10412,
stops,stop_name,ga,Cnocán na Mara Ths,8340LL10424,
stops,stop_name,ga,Cnocán na Silíní,8300LL12896,
stops,stop_name,ga,Cnocán na Silíní,8300LL12897,
stops,stop_name,ga,Cnocán S Labhrás,8400B6085201,
stops,stop_name,ga,Cnocán S Labhrás,8400B608581,
stops,stop_name,ga,Cnocán Uí Dhálaigh,8220DB000057,
stops,stop_name,ga,Cnoic na Foraoise,8230DB003441,
stops,stop_name,ga,Cnoic na Foraoise,8230DB003445,
stops,stop_name,ga,Cnoic na Foraoise,8460B5223501,
stops,stop_name,ga,Co Co Chill Dara,8260B1038301,
stops,stop_name,ga,Co Theach na Giúise,8230DB002523,
stops,stop_name,ga,Co Theach na Giúise,8230DB002542,
stops,stop_name,ga,COBÁC,8250B1350601,
stops,stop_name,ga,COBÁC,8250DB000765,
stops,stop_name,ga,COBÁC,8250DB000767,
stops,stop_name,ga,COBÁC,8250DB004391,
stops,stop_name,ga,COBÁC,8250DB004953,
stops,stop_name,ga,COBÁC Br Stg Lorgan,8250DB000768,
stops,stop_name,ga,COBÁC Glnn na Míne,8250DB004952,
stops,stop_name,ga,COBÁC Newman,8250DB007950,
stops,stop_name,ga,COBÁC Newman,8250DB007951,
stops,stop_name,ga,COBÁC Smurfit,8250DB003166,
stops,stop_name,ga,COBÁC Smurfit,8250DB003200,
stops,stop_name,ga,COC Bia-eolaíocht ,8370B2417501,
stops,stop_name,ga,COC Bia-eolaíocht ,8370B2438301,
stops,stop_name,ga,COC Br Uí Dhonnabhn,8370B2417301,
stops,stop_name,ga,COC Br Uí Dhonnabhn,8370B2419801,
stops,stop_name,ga,COC Geata Thiar,8370B2401001,
stops,stop_name,ga,COC Geata Thiar,8370B2405601,
stops,stop_name,ga,COC Glucksman,8370B2405301,
stops,stop_name,ga,COC Gt an tSrutháin,8370B2417601,
stops,stop_name,ga,COC Gt an tSrutháin,8370B2419401,
stops,stop_name,ga,COC Lrlann Boole,8370B2417401,
stops,stop_name,ga,COC Lrlann Boole,8370B2419701,
stops,stop_name,ga,COC X an Phríosúin,8370B2550901,
stops,stop_name,ga,Coill an Aird,828000216,
stops,stop_name,ga,Coill an Áird,8280LL12552,
stops,stop_name,ga,Coill an Bhaile,849000263,
stops,stop_name,ga,Coill an Bhaile,849000264,
stops,stop_name,ga,Coill an Bhaile,8490B551321,
stops,stop_name,ga,Coill an Bhaile,8490B553151,
stops,stop_name,ga,Coill an Chaclaigh,847000018,
stops,stop_name,ga,Coill an Chairn,8310B0189671,
stops,stop_name,ga,Coill an Chairn,8310B0189701,
stops,stop_name,ga,Coill an Chaisleáin,8360B603111,
stops,stop_name,ga,Coill an Chaoich,8230LL12098,
stops,stop_name,ga,Coill an Chaoich,8230LL12099,
stops,stop_name,ga,Coill an Chlochair,8470B530021,
stops,stop_name,ga,Coill an Chlochair,8470B533911,
stops,stop_name,ga,Coill an Chollaigh,8520B1309101,
stops,stop_name,ga,Coill an Chollaigh,8520B1311301,
stops,stop_name,ga,Coill an Chollaigh,8520PB14586,
stops,stop_name,ga,Coill an Chollaigh,8520PB14587,
stops,stop_name,ga,Coill an Chollaigh,8520PB14721,
stops,stop_name,ga,Coill an Droma,8240DB000788,
stops,stop_name,ga,Coill an Droma,8240DB003087,
stops,stop_name,ga,Coill an Dúin,8520B0104621,
stops,stop_name,ga,Coill an Dúin,8520B0104831,
stops,stop_name,ga,Coill an Fheá Íocht,8260B1032501,
stops,stop_name,ga,Coill an Fheá Íocht,8260B1323201,
stops,stop_name,ga,Coill an Ghleanna,8380B245011,
stops,stop_name,ga,Coill an Ghleanna,8380B245281,
stops,stop_name,ga,Coill an Hóraigh,8340LL11324,
stops,stop_name,ga,Coill an Hóraigh,8340LL11325,
stops,stop_name,ga,Coill an Leamháin,8230DB004609,
stops,stop_name,ga,Coill an Leamháin,830000003,
stops,stop_name,ga,Coill an Mhuilinn,8220DB000961,
stops,stop_name,ga,Coill an Mhuilinn,8220DB001006,
stops,stop_name,ga,Coill an Rí,8230GA00350,
stops,stop_name,ga,Coill an Rí,8230GA00351,
stops,stop_name,ga,Coill an Rí,830000033,
stops,stop_name,ga,Coill an Rí,8300B109201,
stops,stop_name,ga,Coill an Rí,8300PB14428,
stops,stop_name,ga,Coill an tSiáin,849000239,
stops,stop_name,ga,Coill an tSionnaigh,8380B2421001,
stops,stop_name,ga,Coill an tSionnaigh,8380B246021,
stops,stop_name,ga,Coill an tSionnaigh,8440B353511,
stops,stop_name,ga,Coill an tSionnaigh,8440B353541,
stops,stop_name,ga,Coill an tSrutháin,8370B2415801,
stops,stop_name,ga,Coill Aoibhinn,834000467,
stops,stop_name,ga,Coill Barter,8380B213351,
stops,stop_name,ga,Coill Barter,8380B245771,
stops,stop_name,ga,Coill Bhéalain,8260LL11676,
stops,stop_name,ga,Coill Bhéalain,8260LL11677,
stops,stop_name,ga,Coill Bourlum,8210CO11093,
stops,stop_name,ga,Coill Bourlum,8210CO11120,
stops,stop_name,ga,Coill Cháithe,8380B2312401,
stops,stop_name,ga,Coill Cháithe,8380B236371,
stops,stop_name,ga,Coill Chluain Fada,8250DB000465,
stops,stop_name,ga,Coill Chonnaidh,852000026,
stops,stop_name,ga,Coill Chonnaidh,852000027,
stops,stop_name,ga,Coill Coppinger,8250DB003344,
stops,stop_name,ga,Coill Daingin,826000036,
stops,stop_name,ga,Coill Daingin,8260LL10119,
stops,stop_name,ga,Coill Daingin,8260LL12250,
stops,stop_name,ga,Coill Daingin,8260LL12251,
stops,stop_name,ga,Coill Darach,8440B352831,
stops,stop_name,ga,Coill Dheilgne,8350DB004232,
stops,stop_name,ga,Coill Dhroim Gabhla,8520LL10624,
stops,stop_name,ga,Coill Dhroim Gabhla,8520LL11540,
stops,stop_name,ga,Coill Diarmada,8340PB13066,
stops,stop_name,ga,Coill Diarmada,8340PB13072,
stops,stop_name,ga,Coill Dubh,8260B1027001,
stops,stop_name,ga,Coill Dubh,8260B1326101,
stops,stop_name,ga,Coill Éadaí,8380B215391,
stops,stop_name,ga,Coill Éadaí,8380B2326401,
stops,stop_name,ga,Coill Fhada,8510B5542101,
stops,stop_name,ga,Coill Fhada,8510B554231,
stops,stop_name,ga,Coill Hampton,8220DB006362,
stops,stop_name,ga,Coill Hampton,8220DB006363,
stops,stop_name,ga,Coill Hawkins,8350DB008279,
stops,stop_name,ga,Coill Hawkins,8350DB008281,
stops,stop_name,ga,Coill Íochtair,829000003,
stops,stop_name,ga,Coill Íochtair,829000004,
stops,stop_name,ga,Coill Maryborough,8380B245981,
stops,stop_name,ga,Coill Maryborough,8380B246071,
stops,stop_name,ga,Coill Mhc Thomáisín,8450B216241,
stops,stop_name,ga,Coill Mhc Thomáisín,8450B216301,
stops,stop_name,ga,Coill Mhinsí,828000228,
stops,stop_name,ga,Coill Mhinsí,8280B160731,
stops,stop_name,ga,Coill Mhinsí,8280PB001327,
stops,stop_name,ga,Coill Mhóin na Lao,8230DB002545,
stops,stop_name,ga,Coill na Carraige,8230DB004751,
stops,stop_name,ga,Coill na Carraige,8230DB004758,
stops,stop_name,ga,Coill na Carraige,8370B2371801,
stops,stop_name,ga,Coill Na Craobhaí,8230LL12100,
stops,stop_name,ga,Coill Na Craobhaí,8230LL12101,
stops,stop_name,ga,Coill na Deargaile,8230DB001144,
stops,stop_name,ga,Coill na Deargaile,8230DB001151,
stops,stop_name,ga,Coill na Feá,8220GA00083,
stops,stop_name,ga,Coill na Feá,8220GA00084,
stops,stop_name,ga,Coill na Fearnóige,8230DB002349,
stops,stop_name,ga,Coill na Fearnóige,8230DB002360,
stops,stop_name,ga,Coill na Giúise,8250DB003218,
stops,stop_name,ga,Coill na Mailpe,8230DB002351,
stops,stop_name,ga,Coill na Mailpe,8230DB002359,
stops,stop_name,ga,Coill na nDriseog,8350DB004208,
stops,stop_name,ga,Coill na nDriseog,8350DB004303,
stops,stop_name,ga,Coill na nÚll,8240DB004919,
stops,stop_name,ga,Coill na nÚll,8240DB004922,
stops,stop_name,ga,Coill na Rós,8240DB003767,
